,delta mean,delta std,path,wt,context,cell line
7127,0.04916,0.3733,../results/context_dependence_test_10/borzoi/YRDC_chr1_37808208_-.pickle,7.86,neutral,PC-3
2820,0.01653,0.3506,../results/context_dependence_test_10/borzoi/ZNF691_chr1_42846625_+.pickle,3.324,neutral,PC-3
8956,-0.01531,0.1681,../results/context_dependence_test_10/borzoi/TUBB4B_chr9_137241286_+.pickle,5.66,neutral,PC-3
1098,0.02342,0.5405,../results/context_dependence_test_10/borzoi/CDH11_chr16_65122036_-.pickle,3.21,neutral,PC-3
5019,0.0357,0.4397,../results/context_dependence_test_10/borzoi/HAVCR2_chr5_157142869_-.pickle,4.06,neutral,PC-3
3127,-0.003937,0.1428,../results/context_dependence_test_10/borzoi/MDK_chr11_46381752_+.pickle,3.062,neutral,PC-3
1578,0.04395,0.3687,../results/context_dependence_test_10/borzoi/MYH14_chr19_50203627_+.pickle,1.205,neutral,PC-3
3964,-0.02174,0.857,../results/context_dependence_test_10/borzoi/FBLN1_chr22_45502882_+.pickle,4.93,neutral,PC-3
3136,-0.02747,0.2732,../results/context_dependence_test_10/borzoi/GCC1_chr7_127585596_-.pickle,3.746,neutral,PC-3
4436,-0.008446,0.2003,../results/context_dependence_test_10/borzoi/SMIM30_chr7_113118560_-.pickle,3.97,neutral,PC-3
7206,0.04596,0.503,../results/context_dependence_test_10/borzoi/EIF4A1_chr17_7572824_+.pickle,4.336,neutral,PC-3
8610,-0.03098,0.3877,../results/context_dependence_test_10/borzoi/EIF5_chr14_103334236_+.pickle,6.984,neutral,PC-3
6745,-0.02017,0.2522,../results/context_dependence_test_10/borzoi/TCEAL8_chrX_103255155_-.pickle,6.637,neutral,PC-3
3239,-0.02444,0.677,../results/context_dependence_test_10/borzoi/BAG5_chr14_103562657_-.pickle,4.14,neutral,PC-3
1697,-0.02039,0.3108,../results/context_dependence_test_10/borzoi/GATA2_chr3_128487916_-.pickle,1.339,neutral,PC-3
7728,0.04932,0.3801,../results/context_dependence_test_10/borzoi/IREB2_chr15_78438215_+.pickle,7.61,neutral,PC-3
107,0.01383,0.21,../results/context_dependence_test_10/borzoi/CASZ1_chr1_10796646_-.pickle,1.375,neutral,PC-3
729,0.0451,0.3123,../results/context_dependence_test_10/borzoi/TBL1Y_chrY_6910696_+.pickle,3.447,neutral,PC-3
4221,0.02269,0.269,../results/context_dependence_test_10/borzoi/METTL2B_chr7_128476753_+.pickle,3.525,neutral,PC-3
3205,0.02989,0.2042,../results/context_dependence_test_10/borzoi/MOCS3_chr20_50958817_+.pickle,3.014,neutral,PC-3
8319,-0.02103,0.343,../results/context_dependence_test_10/borzoi/CD2BP2_chr16_30355308_-.pickle,6.438,neutral,PC-3
5431,0.0406,0.2708,../results/context_dependence_test_10/borzoi/PIAS1_chr15_68054314_+.pickle,4.1,neutral,PC-3
282,0.04517,0.5586,../results/context_dependence_test_10/borzoi/SFTA2_chr6_30932170_-.pickle,0.4575,neutral,PC-3
9156,-0.01636,0.297,../results/context_dependence_test_10/borzoi/EEF2_chr19_3985463_-.pickle,5.312,neutral,PC-3
7758,0.02275,0.1648,../results/context_dependence_test_10/borzoi/OTUD6B_chr8_91070343_+.pickle,6.656,neutral,PC-3
6531,-0.014885,0.2134,../results/context_dependence_test_10/borzoi/ZNF330_chr4_141220894_+.pickle,6.098,neutral,PC-3
65,-0.000679,0.2134,../results/context_dependence_test_10/borzoi/CYSRT1_chr9_137225173_+.pickle,1.1045,neutral,PC-3
312,-0.04706,0.2249,../results/context_dependence_test_10/borzoi/RSBN1_chr1_113812289_-.pickle,2.855,neutral,PC-3
9470,-0.04214,0.639,../results/context_dependence_test_10/borzoi/ETFA_chr15_76311414_-.pickle,8.34,neutral,PC-3
1074,-0.01016,0.1365,../results/context_dependence_test_10/borzoi/RBAK-RBAKDN_chr7_5045910_+.pickle,3.809,neutral,PC-3
2169,0.00483,0.3496,../results/context_dependence_test_10/borzoi/USP38_chr4_143184916_+.pickle,6.055,neutral,PC-3
8626,0.03937,0.3362,../results/context_dependence_test_10/borzoi/TCERG1_chr5_146447332_+.pickle,4.82,neutral,PC-3
4536,0.013824,0.2097,../results/context_dependence_test_10/borzoi/RBBP6_chr16_24539565_+.pickle,4.895,neutral,PC-3
6734,0.02277,0.3042,../results/context_dependence_test_10/borzoi/LRRC47_chr1_3796498_-.pickle,4.582,neutral,PC-3
7668,-0.01906,0.192,../results/context_dependence_test_10/borzoi/ZNF638_chr2_71331781_+.pickle,4.79,neutral,PC-3
6134,-0.03726,0.464,../results/context_dependence_test_10/borzoi/ASS1_chr9_130444987_+.pickle,2.857,neutral,PC-3
577,0.02744,0.207,../results/context_dependence_test_10/borzoi/KLHL25_chr15_85794925_-.pickle,3.29,neutral,PC-3
2270,-0.03265,0.4653,../results/context_dependence_test_10/borzoi/H3-3A_chr1_226062749_+.pickle,3.76,neutral,PC-3
6720,0.00204,0.575,../results/context_dependence_test_10/borzoi/YIPF2_chr19_10928681_-.pickle,7.945,neutral,PC-3
3543,0.01785,0.3367,../results/context_dependence_test_10/borzoi/GCC2_chr2_108449106_+.pickle,4.59,neutral,PC-3
9425,-0.00964,0.428,../results/context_dependence_test_10/borzoi/COPB1_chr11_14499852_-.pickle,7.47,neutral,PC-3
5202,0.03613,0.2196,../results/context_dependence_test_10/borzoi/COG3_chr13_45464938_+.pickle,6.15,neutral,PC-3
1009,0.0475,0.2222,../results/context_dependence_test_10/borzoi/POU2F1_chr1_167220890_+.pickle,2.553,neutral,PC-3
1771,0.02347,0.215,../results/context_dependence_test_10/borzoi/SH3BP2_chr4_2793084_+.pickle,2.074,neutral,PC-3
8309,-0.012886,0.2644,../results/context_dependence_test_10/borzoi/ENSG00000284952_chr3_155854442_-.pickle,6.43,neutral,PC-3
4021,0.002098,0.2651,../results/context_dependence_test_10/borzoi/C4orf46_chr4_158671887_-.pickle,3.486,neutral,PC-3
111,0.007122,0.3147,../results/context_dependence_test_10/borzoi/ZNF883_chr9_113012192_-.pickle,2.38,neutral,PC-3
8611,0.02675,0.261,../results/context_dependence_test_10/borzoi/SLC33A1_chr3_155854427_-.pickle,6.555,neutral,PC-3
6291,0.007175,0.7964,../results/context_dependence_test_10/borzoi/ARHGDIB_chr12_14961605_-.pickle,3.566,neutral,PC-3
2834,0.0422,0.3662,../results/context_dependence_test_10/borzoi/SLC45A4_chr8_141308288_-.pickle,4.098,neutral,PC-3
2591,0.04358,0.1996,../results/context_dependence_test_10/borzoi/ZNF560_chr19_9498616_-.pickle,0.2291,neutral,PC-3
3158,0.03708,0.2081,../results/context_dependence_test_10/borzoi/C18orf21_chr18_35972624_+.pickle,6.508,neutral,PC-3
3291,-0.0057,0.2886,../results/context_dependence_test_10/borzoi/SMIM27_chr9_32552344_+.pickle,2.854,neutral,PC-3
201,0.01813,0.214,../results/context_dependence_test_10/borzoi/ZNF45_chr19_43935282_-.pickle,2.557,neutral,PC-3
7345,-0.03033,0.327,../results/context_dependence_test_10/borzoi/ZPR1_chr11_116788023_-.pickle,4.184,neutral,PC-3
3454,-0.04645,0.31,../results/context_dependence_test_10/borzoi/CHD6_chr20_41618377_-.pickle,5.023,neutral,PC-3
3772,0.03738,0.1967,../results/context_dependence_test_10/borzoi/FGF5_chr4_80266638_+.pickle,1.762,neutral,PC-3
6046,0.04358,0.4995,../results/context_dependence_test_10/borzoi/SNX24_chr5_122845517_+.pickle,4.848,neutral,PC-3
6430,0.01404,0.266,../results/context_dependence_test_10/borzoi/CREBZF_chr11_85665129_-.pickle,5.53,neutral,PC-3
4361,-0.014595,0.4653,../results/context_dependence_test_10/borzoi/DEAF1_chr11_695041_-.pickle,0.395,neutral,PC-3
3028,0.0486,0.547,../results/context_dependence_test_10/borzoi/PMPCA_chr9_136410637_+.pickle,6.23,neutral,PC-3
7723,-0.03885,0.1812,../results/context_dependence_test_10/borzoi/ABCF2_chr7_151227205_-.pickle,5.32,neutral,PC-3
1766,-0.00917,0.532,../results/context_dependence_test_10/borzoi/ALPK1_chr4_112297342_+.pickle,2.742,neutral,PC-3
3653,0.01462,0.2085,../results/context_dependence_test_10/borzoi/PHF3_chr6_63635801_+.pickle,4.094,neutral,PC-3
2388,-0.011856,0.851,../results/context_dependence_test_10/borzoi/PLTP_chr20_45912155_-.pickle,2.018,neutral,PC-3
3893,0.02832,0.4182,../results/context_dependence_test_10/borzoi/STRIP1_chr1_110034623_+.pickle,3.531,neutral,PC-3
2667,-0.0335,0.2357,../results/context_dependence_test_10/borzoi/KAT6A_chr8_42051990_-.pickle,4.14,neutral,PC-3
9246,0.00815,0.2119,../results/context_dependence_test_10/borzoi/FBXL12_chr19_9827816_-.pickle,6.125,neutral,PC-3
9784,0.03528,0.8394,../results/context_dependence_test_10/borzoi/RPL26_chr17_8383193_-.pickle,7.895,neutral,PC-3
2304,-0.003769,0.1566,../results/context_dependence_test_10/borzoi/ZNF174_chr16_3401234_+.pickle,3.27,neutral,PC-3
1459,0.04672,0.9487,../results/context_dependence_test_10/borzoi/NUP50_chr22_45163924_+.pickle,3.97,neutral,PC-3
7638,0.04187,0.5854,../results/context_dependence_test_10/borzoi/CLUH_chr17_2711764_-.pickle,6.14,neutral,PC-3
9592,-0.02148,0.622,../results/context_dependence_test_10/borzoi/BUD31_chr7_99408968_+.pickle,9.53,neutral,PC-3
1328,0.0187,0.2258,../results/context_dependence_test_10/borzoi/PER3_chr1_7784319_+.pickle,1.786,neutral,PC-3
5489,-0.01039,0.1545,../results/context_dependence_test_10/borzoi/TUSC2_chr3_50328223_-.pickle,6.926,neutral,PC-3
3056,0.00905,0.4917,../results/context_dependence_test_10/borzoi/GALK2_chr15_49155764_+.pickle,3.422,neutral,PC-3
8184,0.0066,0.4463,../results/context_dependence_test_10/borzoi/EIF4E_chr4_98929092_-.pickle,4.297,neutral,PC-3
1904,-0.04504,0.4585,../results/context_dependence_test_10/borzoi/CSPG4_chr15_75712848_-.pickle,2.084,neutral,PC-3
6332,0.03079,0.4033,../results/context_dependence_test_10/borzoi/NOC2L_chr1_959256_-.pickle,4.85,neutral,PC-3
7644,0.02467,0.2161,../results/context_dependence_test_10/borzoi/RTL8A_chrX_135052135_-.pickle,6.676,neutral,PC-3
3754,0.02489,0.3835,../results/context_dependence_test_10/borzoi/WIPF1_chr2_174682899_-.pickle,3.604,neutral,PC-3
8342,-0.01491,0.4844,../results/context_dependence_test_10/borzoi/MCM2_chr3_127598410_+.pickle,5.637,neutral,PC-3
7377,-0.001213,0.253,../results/context_dependence_test_10/borzoi/PEX19_chr1_160285133_-.pickle,4.145,neutral,PC-3
311,-0.01968,0.5894,../results/context_dependence_test_10/borzoi/CARD16_chr11_105045335_-.pickle,2.066,neutral,PC-3
6228,-0.04288,0.4724,../results/context_dependence_test_10/borzoi/KDM5C_chrX_53225207_-.pickle,4.047,neutral,PC-3
1418,-0.01414,0.2644,../results/context_dependence_test_10/borzoi/ZNF766_chr19_52269586_+.pickle,3.4,neutral,PC-3
9647,-0.03275,0.4138,../results/context_dependence_test_10/borzoi/LRPPRC_chr2_43995976_-.pickle,6.535,neutral,PC-3
189,0.02582,0.3992,../results/context_dependence_test_10/borzoi/SAMD9L_chr7_93148354_-.pickle,2.072,neutral,PC-3
5061,0.03983,0.2239,../results/context_dependence_test_10/borzoi/FAM135A_chr6_70413507_+.pickle,5.2,neutral,PC-3
7827,0.04065,0.3179,../results/context_dependence_test_10/borzoi/BIRC2_chr11_102347213_+.pickle,6.727,neutral,PC-3
4464,0.0346,0.4307,../results/context_dependence_test_10/borzoi/ZNF490_chr19_12610813_-.pickle,4.37,neutral,PC-3
9116,0.005466,0.4468,../results/context_dependence_test_10/borzoi/PRPF8_chr17_1684837_-.pickle,7.285,neutral,PC-3
1817,-0.014565,0.2793,../results/context_dependence_test_10/borzoi/MYLIP_chr6_16129170_+.pickle,2.49,neutral,PC-3
9843,-0.04654,0.4895,../results/context_dependence_test_10/borzoi/RPS27A_chr2_55232687_+.pickle,7.35,neutral,PC-3
1345,-0.0344,0.3179,../results/context_dependence_test_10/borzoi/FAM13A_chr4_88823201_-.pickle,2.54,neutral,PC-3
5336,0.01747,0.2273,../results/context_dependence_test_10/borzoi/RNF40_chr16_30762321_+.pickle,4.133,neutral,PC-3
6387,0.02763,0.321,../results/context_dependence_test_10/borzoi/RB1CC1_chr8_52714423_-.pickle,4.668,neutral,PC-3
2022,-0.01222,0.3003,../results/context_dependence_test_10/borzoi/MVK_chr12_109573836_+.pickle,3.568,neutral,PC-3
1371,-0.04907,0.1809,../results/context_dependence_test_10/borzoi/ZNF227_chr19_44212531_+.pickle,1.943,neutral,PC-3
5474,0.01487,0.5293,../results/context_dependence_test_10/borzoi/TXNIP_chr1_145996579_-.pickle,3.55,neutral,PC-3
1542,-0.005455,0.2164,../results/context_dependence_test_10/borzoi/POFUT2_chr21_45287895_-.pickle,3.762,neutral,PC-3
9218,-0.04446,0.1517,../results/context_dependence_test_10/borzoi/SRSF5_chr14_69767141_+.pickle,6.86,neutral,PC-3
1305,0.03445,0.3489,../results/context_dependence_test_10/borzoi/DNAJB5_chr9_34989803_+.pickle,3.506,neutral,PC-3
2703,0.01768,0.3672,../results/context_dependence_test_10/borzoi/HINFP_chr11_119121615_+.pickle,3.71,neutral,PC-3
1337,0.01904,0.2756,../results/context_dependence_test_10/borzoi/ZNF695_chr1_247008093_-.pickle,2.11,neutral,PC-3
1210,-0.00929,0.3806,../results/context_dependence_test_10/borzoi/ZNF484_chr9_92878022_-.pickle,0.2162,neutral,PC-3
3926,0.03064,0.359,../results/context_dependence_test_10/borzoi/ZNF791_chr19_12610917_+.pickle,5.496,neutral,PC-3
6314,0.0372,0.4502,../results/context_dependence_test_10/borzoi/GLMN_chr1_92298987_-.pickle,6.777,neutral,PC-3
1887,0.04456,0.1464,../results/context_dependence_test_10/borzoi/GZF1_chr20_23362181_+.pickle,3.291,neutral,PC-3
6454,-0.03012,0.5107,../results/context_dependence_test_10/borzoi/ABCD4_chr14_74302987_-.pickle,5.133,neutral,PC-3
2038,0.02461,0.286,../results/context_dependence_test_10/borzoi/CTU1_chr19_51108409_-.pickle,3.098,neutral,PC-3
5844,-0.00463,0.2439,../results/context_dependence_test_10/borzoi/ZDHHC9_chrX_129843886_-.pickle,5.656,neutral,PC-3
599,0.00982,0.2332,../results/context_dependence_test_10/borzoi/GALNT14_chr2_31138147_-.pickle,0.9717,neutral,PC-3
8336,0.006054,0.4922,../results/context_dependence_test_10/borzoi/H2AJ_chr12_14774404_+.pickle,7.195,neutral,PC-3
2717,0.0008125,0.1658,../results/context_dependence_test_10/borzoi/SETD6_chr16_58515481_+.pickle,3.633,neutral,PC-3
4701,-0.01561,0.2305,../results/context_dependence_test_10/borzoi/FNIP1_chr5_131797016_-.pickle,4.164,neutral,PC-3
4409,-0.04712,0.349,../results/context_dependence_test_10/borzoi/ARMCX5_chrX_102599514_+.pickle,3.426,neutral,PC-3
1669,0.04303,0.3582,../results/context_dependence_test_10/borzoi/ZCCHC14_chr16_87493024_-.pickle,3.902,neutral,PC-3
8566,0.04318,0.3315,../results/context_dependence_test_10/borzoi/SRSF2_chr17_76737331_-.pickle,6.41,neutral,PC-3
458,0.005764,0.2263,../results/context_dependence_test_10/borzoi/KCTD21_chr11_78188626_-.pickle,2.232,neutral,PC-3
4350,0.04416,0.342,../results/context_dependence_test_10/borzoi/METTL2A_chr17_62423890_+.pickle,3.816,neutral,PC-3
1302,0.04138,0.2903,../results/context_dependence_test_10/borzoi/EXO5_chr1_40508760_+.pickle,3.152,neutral,PC-3
2279,0.04575,0.225,../results/context_dependence_test_10/borzoi/C10orf88_chr10_122954227_-.pickle,4.027,neutral,PC-3
7297,0.003298,0.1436,../results/context_dependence_test_10/borzoi/HNRNPA0_chr5_137754363_-.pickle,5.86,neutral,PC-3
6321,-0.00932,0.2803,../results/context_dependence_test_10/borzoi/TBC1D15_chr12_71839758_+.pickle,3.814,neutral,PC-3
919,0.03882,0.2942,../results/context_dependence_test_10/borzoi/EFCAB11_chr14_89954777_-.pickle,2.947,neutral,PC-3
2986,0.005726,0.3032,../results/context_dependence_test_10/borzoi/CHD9_chr16_53054990_+.pickle,3.385,neutral,PC-3
4147,-0.02309,0.6504,../results/context_dependence_test_10/borzoi/DDX11_chr12_31073897_+.pickle,3.03,neutral,PC-3
5515,-0.02681,0.777,../results/context_dependence_test_10/borzoi/ARHGAP11B_chr15_30626127_+.pickle,1.849,neutral,PC-3
1456,0.04233,0.2286,../results/context_dependence_test_10/borzoi/ENSG00000235007_chr9_129139412_+.pickle,0.0696,neutral,PC-3
1357,-0.02324,0.15,../results/context_dependence_test_10/borzoi/TNKS1BP1_chr11_57322197_-.pickle,1.315,neutral,PC-3
2177,-0.03983,0.2551,../results/context_dependence_test_10/borzoi/TICRR_chr15_89575468_+.pickle,4.027,neutral,PC-3
3655,0.02878,0.2625,../results/context_dependence_test_10/borzoi/ZNFX1_chr20_49278057_-.pickle,4.52,neutral,PC-3
8913,-0.005238,0.4072,../results/context_dependence_test_10/borzoi/RPS15A_chr16_18790334_-.pickle,7.34,neutral,PC-3
8866,0.02158,0.1556,../results/context_dependence_test_10/borzoi/SLTM_chr15_58933598_-.pickle,7.816,neutral,PC-3
6963,0.03503,0.4985,../results/context_dependence_test_10/borzoi/ZC3H13_chr13_46052746_-.pickle,6.152,neutral,PC-3
693,-0.02979,0.4211,../results/context_dependence_test_10/borzoi/FGFR4_chr5_177086904_+.pickle,2.305,neutral,PC-3
4880,-0.00281,0.369,../results/context_dependence_test_10/borzoi/TWF1_chr12_43806249_-.pickle,4.387,neutral,PC-3
9705,-0.006855,0.856,../results/context_dependence_test_10/borzoi/ENSG00000263809_chr17_8383187_-.pickle,8.15,neutral,PC-3
1885,0.00796,0.2363,../results/context_dependence_test_10/borzoi/ZNF226_chr19_44165083_+.pickle,2.99,neutral,PC-3
3321,-0.02472,0.3308,../results/context_dependence_test_10/borzoi/ARMCX6_chrX_101618001_-.pickle,6.367,neutral,PC-3
5514,-0.004166,0.386,../results/context_dependence_test_10/borzoi/ERICH1_chr8_731224_-.pickle,5.41,neutral,PC-3
5613,0.01767,0.5073,../results/context_dependence_test_10/borzoi/MKNK2_chr19_2051244_-.pickle,3.94,neutral,PC-3
337,0.01997,0.1533,../results/context_dependence_test_10/borzoi/CDC14A_chr1_100352501_+.pickle,2.799,neutral,PC-3
779,0.0325,0.259,../results/context_dependence_test_10/borzoi/CPSF6_chr12_69239568_+.pickle,6.832,neutral,PC-3
9530,-0.006226,0.748,../results/context_dependence_test_10/borzoi/SEC61B_chr9_99222281_+.pickle,4.676,neutral,PC-3
9873,-0.02283,0.205,../results/context_dependence_test_10/borzoi/TOMM6_chr6_41787661_+.pickle,7.855,neutral,PC-3
2246,-0.0054,0.3733,../results/context_dependence_test_10/borzoi/SLC25A33_chr1_9539464_+.pickle,4.82,neutral,PC-3
1574,0.013115,0.2004,../results/context_dependence_test_10/borzoi/BLOC1S3_chr19_45178783_+.pickle,3.148,neutral,PC-3
938,0.02867,0.1157,../results/context_dependence_test_10/borzoi/ZNF182_chrX_48003989_-.pickle,2.193,neutral,PC-3
2708,0.03032,0.2185,../results/context_dependence_test_10/borzoi/ASB6_chr9_129642169_-.pickle,3.967,neutral,PC-3
363,-0.0008135,0.11676,../results/context_dependence_test_10/borzoi/FZD8_chr10_35642296_-.pickle,1.784,neutral,PC-3
1148,0.01278,0.2074,../results/context_dependence_test_10/borzoi/ZNF253_chr19_19865881_+.pickle,2.723,neutral,PC-3
6029,0.02444,0.67,../results/context_dependence_test_10/borzoi/LCN2_chr9_128149517_+.pickle,1.293,neutral,PC-3
1474,0.003418,0.4744,../results/context_dependence_test_10/borzoi/DOHH_chr19_3500674_-.pickle,4.13,neutral,PC-3
461,-0.0441,0.2676,../results/context_dependence_test_10/borzoi/TNRC6C_chr17_77958702_+.pickle,2.465,neutral,PC-3
5712,0.0267,0.273,../results/context_dependence_test_10/borzoi/FBXO34_chr14_55271369_+.pickle,4.504,neutral,PC-3
9213,0.0213,0.247,../results/context_dependence_test_10/borzoi/BRD7_chr16_50368988_-.pickle,7.7,neutral,PC-3
4339,0.01439,0.4146,../results/context_dependence_test_10/borzoi/NKTR_chr3_42600742_+.pickle,6.01,neutral,PC-3
4612,0.01945,0.3079,../results/context_dependence_test_10/borzoi/ROCK1_chr18_21111813_-.pickle,6.082,neutral,PC-3
371,-0.00738,0.2935,../results/context_dependence_test_10/borzoi/ZNF280B_chr22_22508742_-.pickle,2.06,neutral,PC-3
3456,0.01518,0.1812,../results/context_dependence_test_10/borzoi/BPTF_chr17_67825502_+.pickle,3.723,neutral,PC-3
4441,-0.04742,0.451,../results/context_dependence_test_10/borzoi/INIP_chr9_112718149_-.pickle,5.78,neutral,PC-3
2938,0.0084,0.1454,../results/context_dependence_test_10/borzoi/ZNF714_chr19_21082173_+.pickle,3.28,neutral,PC-3
5134,-0.02716,0.3257,../results/context_dependence_test_10/borzoi/ZNF316_chr7_6637317_+.pickle,4.41,neutral,PC-3
213,0.04785,0.0994,../results/context_dependence_test_10/borzoi/HSPA12A_chr10_116742564_-.pickle,2.55,neutral,PC-3
8512,0.000779,0.1766,../results/context_dependence_test_10/borzoi/TAF7_chr5_141320781_-.pickle,5.273,neutral,PC-3
274,0.046,0.139,../results/context_dependence_test_10/borzoi/ARVCF_chr22_19987093_-.pickle,1.3,neutral,PC-3
9572,-0.04843,0.1439,../results/context_dependence_test_10/borzoi/RPS21_chr20_62387102_+.pickle,8.445,neutral,PC-3
3510,0.001536,0.1532,../results/context_dependence_test_10/borzoi/ARID4B_chr1_235328179_-.pickle,3.846,neutral,PC-3
4,0.02773,0.4263,../results/context_dependence_test_10/borzoi/SLC25A30_chr13_45418373_-.pickle,4.836,neutral,PC-3
8556,0.04062,0.3481,../results/context_dependence_test_10/borzoi/SFPQ_chr1_35193145_-.pickle,4.99,neutral,PC-3
6624,-0.00538,0.505,../results/context_dependence_test_10/borzoi/ESF1_chr20_13784919_-.pickle,6.42,neutral,PC-3
8021,0.03714,0.384,../results/context_dependence_test_10/borzoi/SMIM7_chr19_16660130_-.pickle,4.23,neutral,PC-3
328,-0.03018,0.3167,../results/context_dependence_test_10/borzoi/B4GALNT1_chr12_57633202_-.pickle,1.362,neutral,PC-3
9354,-0.02823,0.7153,../results/context_dependence_test_10/borzoi/RPL18_chr19_48619177_-.pickle,5.68,neutral,PC-3
3733,0.001375,0.307,../results/context_dependence_test_10/borzoi/C19orf25_chr19_1479183_-.pickle,3.348,neutral,PC-3
7308,-0.00554,0.2827,../results/context_dependence_test_10/borzoi/NKAIN4_chr20_63272694_-.pickle,3.604,neutral,PC-3
516,0.04333,0.2157,../results/context_dependence_test_10/borzoi/MT1A_chr16_56638665_+.pickle,2.111,neutral,PC-3
4818,0.01331,0.2754,../results/context_dependence_test_10/borzoi/EXT2_chr11_44095677_+.pickle,5.13,neutral,PC-3
9285,-0.04645,0.1927,../results/context_dependence_test_10/borzoi/UBB_chr17_16381090_+.pickle,7.344,neutral,PC-3
926,0.03748,0.2484,../results/context_dependence_test_10/borzoi/AMER1_chrX_64205708_-.pickle,1.629,neutral,PC-3
5804,0.02524,0.0959,../results/context_dependence_test_10/borzoi/FERMT1_chr20_6123030_-.pickle,1.429,neutral,PC-3
3921,-0.9565,1.416,../results/context_dependence_test_10/borzoi/C3_chr19_6720635_-.pickle,0.53,silencing,PC-3
2882,-0.3462,0.2112,../results/context_dependence_test_10/borzoi/CC2D2A_chr4_15479215_+.pickle,0.3096,silencing,PC-3
2953,-0.6895,1.618,../results/context_dependence_test_10/borzoi/PDZK1IP1_chr1_47190036_-.pickle,1.598,silencing,PC-3
2960,-0.4116,0.2693,../results/context_dependence_test_10/borzoi/ZNF93_chr19_19900945_+.pickle,2.557,silencing,PC-3
2974,-1.007,0.6743,../results/context_dependence_test_10/borzoi/NDN_chr15_23687305_-.pickle,3.172,silencing,PC-3
3037,-0.8687,0.4084,../results/context_dependence_test_10/borzoi/GABRB3_chr15_26629090_-.pickle,0.4763,silencing,PC-3
3084,-0.5435,1.328,../results/context_dependence_test_10/borzoi/TVP23C-CDRT4_chr17_15563561_-.pickle,3.47,silencing,PC-3
3129,-0.3196,0.4653,../results/context_dependence_test_10/borzoi/NUDT11_chrX_51496592_-.pickle,2.11,silencing,PC-3
3252,-0.3806,0.3135,../results/context_dependence_test_10/borzoi/ZNF257_chr19_22052429_+.pickle,0.8203,silencing,PC-3
3330,-0.534,0.3313,../results/context_dependence_test_10/borzoi/ZNF100_chr19_21767579_-.pickle,3.6,silencing,PC-3
3933,-0.3352,0.3013,../results/context_dependence_test_10/borzoi/SRGAP2B_chr1_145095328_-.pickle,0.8335,silencing,PC-3
3397,-0.864,2.168,../results/context_dependence_test_10/borzoi/HNRNPA3_chr2_177212748_+.pickle,2.012,silencing,PC-3
3413,-0.862,0.596,../results/context_dependence_test_10/borzoi/ZSCAN5B_chr19_56197783_-.pickle,0.0322,silencing,PC-3
3483,-0.3855,0.4119,../results/context_dependence_test_10/borzoi/TLK2_chr17_62478824_+.pickle,2.012,silencing,PC-3
3615,-1.1,0.575,../results/context_dependence_test_10/borzoi/STARD8_chrX_68693650_+.pickle,1.341,silencing,PC-3
3741,-1.7295,1.258,../results/context_dependence_test_10/borzoi/ZNF492_chr19_22634323_+.pickle,0.516,silencing,PC-3
3745,-1.053,0.9575,../results/context_dependence_test_10/borzoi/NUDT10_chrX_51332821_+.pickle,0.854,silencing,PC-3
3783,-0.714,1.207,../results/context_dependence_test_10/borzoi/ENG_chr9_127854636_-.pickle,1.077,silencing,PC-3
2718,-0.7676,0.4275,../results/context_dependence_test_10/borzoi/ENSG00000283201_chr19_23274221_-.pickle,2.303,silencing,PC-3
3319,-0.5005,0.4934,../results/context_dependence_test_10/borzoi/ZNF292_chr6_87155580_+.pickle,3.373,silencing,PC-3
3550,-0.3477,0.2017,../results/context_dependence_test_10/borzoi/ZNF669_chr1_247104278_-.pickle,4.2,silencing,PC-3
2341,-0.849,1.649,../results/context_dependence_test_10/borzoi/GYPC_chr2_126656188_+.pickle,4.305,silencing,PC-3
2639,-0.6416,1.297,../results/context_dependence_test_10/borzoi/DDR2_chr1_162632463_+.pickle,2.166,silencing,PC-3
1940,-0.548,0.4304,../results/context_dependence_test_10/borzoi/ZNF568_chr19_36916325_+.pickle,1.561,silencing,PC-3
1947,-0.4365,0.632,../results/context_dependence_test_10/borzoi/ZNF141_chr4_337833_+.pickle,2.902,silencing,PC-3
1951,-0.3352,0.4158,../results/context_dependence_test_10/borzoi/ZNF544_chr19_58228974_+.pickle,3.2,silencing,PC-3
1974,-1.131,0.773,../results/context_dependence_test_10/borzoi/ZNF222_chr19_44025378_+.pickle,1.805,silencing,PC-3
1975,-0.539,0.3809,../results/context_dependence_test_10/borzoi/ZNF461_chr19_36666841_-.pickle,2.38,silencing,PC-3
2002,-0.674,1.342,../results/context_dependence_test_10/borzoi/COLEC12_chr18_500701_-.pickle,2.975,silencing,PC-3
2113,-0.633,0.562,../results/context_dependence_test_10/borzoi/ZNF737_chr19_20565781_-.pickle,2.824,silencing,PC-3
2161,-0.739,0.678,../results/context_dependence_test_10/borzoi/ZNF208_chr19_22010943_-.pickle,0.3064,silencing,PC-3
2217,-0.3745,0.4207,../results/context_dependence_test_10/borzoi/ZNF264_chr19_57191536_+.pickle,3.059,silencing,PC-3
2693,-0.4768,0.692,../results/context_dependence_test_10/borzoi/C21orf91_chr21_17819356_-.pickle,3.607,silencing,PC-3
2269,-0.4375,1.262,../results/context_dependence_test_10/borzoi/FBN1_chr15_48645709_-.pickle,3.734,silencing,PC-3
2330,-0.322,0.6177,../results/context_dependence_test_10/borzoi/DAPP1_chr4_99816832_+.pickle,1.63,silencing,PC-3
