,trace,hypothetical_trace,sorted_effects,log_trace,log_hypothetical_trace,log_sorted_effects,cell_line,context,seq_id
11,1.4085195,1.2585937,0.0029826888,1.0820787,1.0578616,0.00062385394,GM12878,enhancing,BASP1_chr5_17217630_+
12,1.4228874,1.2615764,-0.002840393,1.0845106,1.0584854,-0.0007694198,GM12878,enhancing,BASP1_chr5_17217630_+
13,1.4251873,1.258736,-0.005956447,1.0848976,1.057716,-0.0014373777,GM12878,enhancing,BASP1_chr5_17217630_+
14,1.431552,1.2527796,0.007008332,1.0859654,1.0562786,0.0016495566,GM12878,enhancing,BASP1_chr5_17217630_+
15,1.4391515,1.2597879,-0.014888651,1.087234,1.0579282,-0.0036056698,GM12878,enhancing,BASP1_chr5_17217630_+
16,1.4446357,1.2448993,0.0021963606,1.0881454,1.0543225,0.0005060529,GM12878,enhancing,BASP1_chr5_17217630_+
17,1.4488155,1.2470956,-0.0032020663,1.0888377,1.0548285,-0.000806554,GM12878,enhancing,BASP1_chr5_17217630_+
18,1.4519427,1.2438935,-0.013925482,1.0893544,1.054022,-0.0033692683,GM12878,enhancing,BASP1_chr5_17217630_+
19,1.4468875,1.2299681,-0.015400434,1.0885186,1.0506527,-0.003754435,GM12878,enhancing,BASP1_chr5_17217630_+
20,1.4460435,1.2145677,0.011560387,1.0883788,1.0468982,0.002750213,GM12878,enhancing,BASP1_chr5_17217630_+
21,1.4445417,1.2261281,-0.015363597,1.0881298,1.0496485,-0.0037635758,GM12878,enhancing,BASP1_chr5_17217630_+
22,1.4351946,1.2107644,-0.025875447,1.0865742,1.045885,-0.006718655,GM12878,enhancing,BASP1_chr5_17217630_+
23,1.4347655,1.184889,-0.13133736,1.0865026,1.0391662,-0.033808883,GM12878,enhancing,BASP1_chr5_17217630_+
24,1.4206233,1.0535517,-0.045194127,1.084129,1.0053574,-0.011476056,GM12878,enhancing,BASP1_chr5_17217630_+
0,1.0,1.0,0.25372908,1.0,1.0,0.05374437,GM12878,enhancing,ENSG00000258539_chr10_124791727_-
1,1.1762705,1.2537291,0.114006,1.0404698,1.0537443,0.026775606,GM12878,enhancing,ENSG00000258539_chr10_124791727_-
2,1.3090365,1.367735,0.097254075,1.0671281,1.0805199,0.022919174,GM12878,enhancing,ENSG00000258539_chr10_124791727_-
3,1.4813598,1.4649891,0.069628246,1.0979557,1.1034391,0.016715528,GM12878,enhancing,ENSG00000258539_chr10_124791727_-
4,1.5547358,1.5346174,0.0061248457,1.110007,1.1201546,0.0014255394,GM12878,enhancing,ENSG00000258539_chr10_124791727_-
5,1.5965755,1.5407423,0.049705755,1.1166266,1.1215802,0.012063061,GM12878,enhancing,ENSG00000258539_chr10_124791727_-
6,1.6342598,1.5904479,-0.013534109,1.1224421,1.1336433,-0.0034089088,GM12878,enhancing,ENSG00000258539_chr10_124791727_-
7,1.6737893,1.576914,0.01474836,1.1283998,1.1302344,0.0036483016,GM12878,enhancing,ENSG00000258539_chr10_124791727_-
8,1.7077743,1.5916623,0.007072171,1.1334105,1.1338826,0.0014365937,GM12878,enhancing,ENSG00000258539_chr10_124791727_-
9,1.7535242,1.5987344,-0.0013360763,1.1400005,1.1353192,-0.00041317227,GM12878,enhancing,ENSG00000258539_chr10_124791727_-
10,1.7844572,1.5973984,-0.0065850755,1.1443595,1.134906,-0.0016588699,GM12878,enhancing,ENSG00000258539_chr10_124791727_-
11,1.7841151,1.5908133,-0.0043995352,1.1443117,1.1332473,-0.0011138772,GM12878,enhancing,ENSG00000258539_chr10_124791727_-
12,1.7882546,1.5864137,0.010030724,1.1448894,1.1321334,0.0024845013,GM12878,enhancing,ENSG00000258539_chr10_124791727_-
13,1.7909591,1.5964445,-0.0051997583,1.1452662,1.1346178,-0.0013020394,GM12878,enhancing,ENSG00000258539_chr10_124791727_-
14,1.7820877,1.5912446,-0.020035205,1.1440283,1.1333158,-0.005054466,GM12878,enhancing,ENSG00000258539_chr10_124791727_-
15,1.7759855,1.5712094,0.017969763,1.1431732,1.1282613,0.0044307853,GM12878,enhancing,ENSG00000258539_chr10_124791727_-
16,1.7680292,1.5891793,0.009476224,1.142054,1.1326921,0.0023484016,GM12878,enhancing,ENSG00000258539_chr10_124791727_-
17,1.763434,1.5986556,0.009937628,1.1414052,1.1350405,0.0024297049,GM12878,enhancing,ENSG00000258539_chr10_124791727_-
18,1.7456528,1.608593,-0.0033891557,1.1388791,1.1374702,-0.00085213804,GM12878,enhancing,ENSG00000258539_chr10_124791727_-
19,1.7206413,1.605204,0.0047804127,1.1352816,1.1366181,0.0011860279,GM12878,enhancing,ENSG00000258539_chr10_124791727_-
20,1.6966984,1.6099844,-0.0056632343,1.1317885,1.1378042,-0.001533587,GM12878,enhancing,ENSG00000258539_chr10_124791727_-
21,1.6747559,1.6043211,0.019001829,1.1285437,1.1362705,0.004685036,GM12878,enhancing,ENSG00000258539_chr10_124791727_-
22,1.6456381,1.6233228,-0.007652224,1.1241716,1.1409556,-0.0019246505,GM12878,enhancing,ENSG00000258539_chr10_124791727_-
23,1.6244943,1.6156708,-0.01426748,1.1209481,1.1390309,-0.003595704,GM12878,enhancing,ENSG00000258539_chr10_124791727_-
24,1.6001773,1.6014032,-0.009742943,1.1171885,1.1354351,-0.0024425422,GM12878,enhancing,ENSG00000258539_chr10_124791727_-
0,1.0,1.0,0.12279175,1.0,1.0,0.027142936,GM12878,enhancing,SMPDL3A_chr6_122789257_+
1,1.1281728,1.1227918,0.120798096,1.0285693,1.0271429,0.026980726,GM12878,enhancing,SMPDL3A_chr6_122789257_+
2,1.2675259,1.2435899,0.10467489,1.0561597,1.0541236,0.02346315,GM12878,enhancing,SMPDL3A_chr6_122789257_+
3,1.3917648,1.3482647,0.03760547,1.0783107,1.0775868,0.008738699,GM12878,enhancing,SMPDL3A_chr6_122789257_+
4,1.4390912,1.3858702,0.00927313,1.0862323,1.0863255,0.0021256816,GM12878,enhancing,SMPDL3A_chr6_122789257_+
5,1.487114,1.3951434,0.053396937,1.0940084,1.0884511,0.012244414,GM12878,enhancing,SMPDL3A_chr6_122789257_+
6,1.5750102,1.4485403,-0.009600273,1.107612,1.1006956,-0.002347874,GM12878,enhancing,SMPDL3A_chr6_122789257_+
7,1.6120322,1.43894,0.0113121485,1.113116,1.0983478,0.0026202204,GM12878,enhancing,SMPDL3A_chr6_122789257_+
8,1.6404451,1.4502522,0.02700439,1.117255,1.100968,0.0061540618,GM12878,enhancing,SMPDL3A_chr6_122789257_+
9,1.6621238,1.4772565,0.007095236,1.1203651,1.1071221,0.0016557679,GM12878,enhancing,SMPDL3A_chr6_122789257_+
10,1.6840875,1.4843518,0.016175844,1.123475,1.1087778,0.0037782865,GM12878,enhancing,SMPDL3A_chr6_122789257_+
11,1.7065254,1.5005276,0.0345951,1.1266103,1.1125561,0.008014513,GM12878,enhancing,SMPDL3A_chr6_122789257_+
12,1.745892,1.5351228,0.017744137,1.132013,1.1205705,0.004152749,GM12878,enhancing,SMPDL3A_chr6_122789257_+
13,1.7732424,1.5528668,0.008520062,1.1356953,1.1247233,0.0020036846,GM12878,enhancing,SMPDL3A_chr6_122789257_+
14,1.8018286,1.561387,0.012550499,1.1394838,1.126727,0.0029362827,GM12878,enhancing,SMPDL3A_chr6_122789257_+
15,1.8187847,1.5739374,0.03306063,1.1417027,1.1296633,0.0076581244,GM12878,enhancing,SMPDL3A_chr6_122789257_+
16,1.8428786,1.6069981,0.009349288,1.1448203,1.1373215,0.0021989925,GM12878,enhancing,SMPDL3A_chr6_122789257_+
17,1.8578144,1.6163473,-0.025435533,1.1467324,1.1395204,-0.006226243,GM12878,enhancing,SMPDL3A_chr6_122789257_+
18,1.863664,1.5909117,0.023432244,1.1474771,1.1332942,0.005467265,GM12878,enhancing,SMPDL3A_chr6_122789257_+
19,1.8718436,1.614344,0.008416129,1.1485146,1.1387614,0.0019649395,GM12878,enhancing,SMPDL3A_chr6_122789257_+
20,1.8811147,1.6227602,0.032780748,1.1496851,1.1407263,0.0076235584,GM12878,enhancing,SMPDL3A_chr6_122789257_+
21,1.8831776,1.655541,0.00015601187,1.1499447,1.1483499,-3.1515843e-05,GM12878,enhancing,SMPDL3A_chr6_122789257_+
22,1.8767108,1.655697,-0.03272699,1.1491299,1.1483184,-0.007995875,GM12878,enhancing,SMPDL3A_chr6_122789257_+
23,1.8624159,1.62297,0.010833697,1.1473185,1.1403226,0.0025456669,GM12878,enhancing,SMPDL3A_chr6_122789257_+
24,1.8394536,1.6338036,0.00838141,1.1443796,1.1428682,0.0019641488,GM12878,enhancing,SMPDL3A_chr6_122789257_+
0,1.0,1.0,0.09986801,1.0,1.0,0.023345647,GM12878,enhancing,PHF10_chr6_169724500_-
1,1.1077275,1.099868,0.062822044,1.0260429,1.0233456,0.015351354,GM12878,enhancing,PHF10_chr6_169724500_-
2,1.185422,1.16269,0.058099683,1.0432981,1.038697,0.014356543,GM12878,enhancing,PHF10_chr6_169724500_-
3,1.2475728,1.2207898,0.03546831,1.0563059,1.0530535,0.0088660875,GM12878,enhancing,PHF10_chr6_169724500_-
4,1.2923427,1.256258,0.06983881,1.0652803,1.0619196,0.017112603,GM12878,enhancing,PHF10_chr6_169724500_-
5,1.3369919,1.3260969,0.012522655,1.0739261,1.0790322,0.0031479283,GM12878,enhancing,PHF10_chr6_169724500_-
6,1.3809977,1.3386195,-0.022433857,1.0821694,1.0821801,-0.0062496723,GM12878,enhancing,PHF10_chr6_169724500_-
7,1.4088641,1.3161856,0.01856354,1.0872548,1.0759305,0.004651554,GM12878,enhancing,PHF10_chr6_169724500_-
8,1.4613566,1.3347492,0.021332212,1.0965663,1.0805821,0.005359853,GM12878,enhancing,PHF10_chr6_169724500_-
9,1.4998975,1.3560814,0.037790693,1.1031926,1.0859419,0.009427277,GM12878,enhancing,PHF10_chr6_169724500_-
10,1.5381621,1.3938721,0.009851316,1.1096051,1.0953692,0.002493096,GM12878,enhancing,PHF10_chr6_169724500_-
11,1.5645812,1.4037234,0.0024326988,1.11394,1.0978622,0.00061550585,GM12878,enhancing,PHF10_chr6_169724500_-
12,1.5925899,1.4061561,0.017703688,1.1184565,1.0984777,0.0044439984,GM12878,enhancing,PHF10_chr6_169724500_-
13,1.6234988,1.4238597,0.024098856,1.1233494,1.1029217,0.005988589,GM12878,enhancing,PHF10_chr6_169724500_-
14,1.6477145,1.4479587,0.013974154,1.1271181,1.1089104,0.0035176445,GM12878,enhancing,PHF10_chr6_169724500_-
15,1.6692059,1.4619328,-0.009554068,1.1304168,1.112428,-0.0024490966,GM12878,enhancing,PHF10_chr6_169724500_-
16,1.6801666,1.4523789,0.00073317916,1.1320827,1.1099789,0.00016489148,GM12878,enhancing,PHF10_chr6_169724500_-
17,1.6910897,1.4531119,0.0029114792,1.1337323,1.1101439,0.0007316642,GM12878,enhancing,PHF10_chr6_169724500_-
18,1.7037687,1.4560235,0.026233256,1.1356337,1.1108755,0.006585949,GM12878,enhancing,PHF10_chr6_169724500_-
19,1.7037444,1.4822567,0.018294282,1.13563,1.1174614,0.004592807,GM12878,enhancing,PHF10_chr6_169724500_-
20,1.7117501,1.500551,0.020120552,1.1368233,1.1220542,0.0050530713,GM12878,enhancing,PHF10_chr6_169724500_-
21,1.7102103,1.5206715,0.006213937,1.1365942,1.1271074,0.0015364584,GM12878,enhancing,PHF10_chr6_169724500_-
22,1.7066333,1.5268854,-0.0054963673,1.1360613,1.1286438,-0.0014049459,GM12878,enhancing,PHF10_chr6_169724500_-
23,1.7032107,1.521389,0.008091611,1.1355503,1.1272388,0.0019874976,GM12878,enhancing,PHF10_chr6_169724500_-
24,1.695272,1.5294807,-0.0077794283,1.134361,1.1292263,-0.0019910783,GM12878,enhancing,PHF10_chr6_169724500_-
0,1.0,1.0,0.040843967,1.0,1.0,0.008377541,GM12878,enhancing,DTX1_chr12_113056729_+
1,1.035654,1.040844,0.025367776,1.0073423,1.0083776,0.005140012,GM12878,enhancing,DTX1_chr12_113056729_+
2,1.1118813,1.0662117,0.040401336,1.0222268,1.0135175,0.008295094,GM12878,enhancing,DTX1_chr12_113056729_+
3,1.1620349,1.1066132,0.016619498,1.0314734,1.0218127,0.0034420982,GM12878,enhancing,DTX1_chr12_113056729_+
4,1.2072667,1.1232326,0.030845521,1.0394764,1.0252547,0.0063321493,GM12878,enhancing,DTX1_chr12_113056729_+
5,1.2450136,1.1540781,0.039473757,1.045929,1.0315869,0.008109013,GM12878,enhancing,DTX1_chr12_113056729_+
6,1.2791287,1.1935518,0.025859121,1.0515945,1.0396959,0.005336686,GM12878,enhancing,DTX1_chr12_113056729_+
7,1.3145589,1.219411,0.011496454,1.0573207,1.0450326,0.002390371,GM12878,enhancing,DTX1_chr12_113056729_+
8,1.3355904,1.2309074,0.015820617,1.0606472,1.047423,0.003289196,GM12878,enhancing,DTX1_chr12_113056729_+
9,1.3573924,1.246728,0.006032341,1.0640408,1.0507121,0.0012564962,GM12878,enhancing,DTX1_chr12_113056729_+
10,1.3753537,1.2527603,0.015241469,1.0667958,1.0519687,0.0031594788,GM12878,enhancing,DTX1_chr12_113056729_+
11,1.3910238,1.2680019,0.010590194,1.0691701,1.0551281,0.0022038901,GM12878,enhancing,DTX1_chr12_113056729_+
12,1.4025484,1.278592,0.016507145,1.0708995,1.057332,0.00342361,GM12878,enhancing,DTX1_chr12_113056729_+
13,1.408336,1.2950991,-0.0019786917,1.0717624,1.0607556,-0.0004170332,GM12878,enhancing,DTX1_chr12_113056729_+
14,1.4290589,1.2931206,-0.0072772773,1.0748239,1.0603386,-0.0015373166,GM12878,enhancing,DTX1_chr12_113056729_+
15,1.4389418,1.2858433,-0.007999339,1.0762683,1.0588013,-0.0016852219,GM12878,enhancing,DTX1_chr12_113056729_+
16,1.454024,1.2778438,-0.0024569863,1.0784535,1.057116,-0.0005211666,GM12878,enhancing,DTX1_chr12_113056729_+
17,1.4659138,1.2753869,-0.011754369,1.0801604,1.0565948,-0.0024797136,GM12878,enhancing,DTX1_chr12_113056729_+
18,1.4888859,1.2636325,-0.040149752,1.0834191,1.0541152,-0.008649367,GM12878,enhancing,DTX1_chr12_113056729_+
19,1.5104749,1.2234827,-0.015161097,1.0864363,1.0454658,-0.0032505207,GM12878,enhancing,DTX1_chr12_113056729_+
20,1.517026,1.2083217,0.007562135,1.0873433,1.0422153,0.0015778906,GM12878,enhancing,DTX1_chr12_113056729_+
21,1.5220363,1.2158837,-0.009122876,1.0880344,1.0437932,-0.0019229698,GM12878,enhancing,DTX1_chr12_113056729_+
22,1.5244098,1.2067609,0.013919197,1.088361,1.0418702,0.002849777,GM12878,enhancing,DTX1_chr12_113056729_+
23,1.5227274,1.2206801,-0.025335925,1.0881295,1.0447199,-0.0053835562,GM12878,enhancing,DTX1_chr12_113056729_+
24,1.5079833,1.1953443,-0.004062178,1.0860903,1.0393364,-0.00085405365,GM12878,enhancing,DTX1_chr12_113056729_+
0,1.0,1.0,0.10839279,1.0,1.0,0.022168772,GM12878,enhancing,P4HA2_chr5_132227835_-
1,1.1086882,1.1083928,0.10453208,1.0222515,1.0221688,0.021357503,GM12878,enhancing,P4HA2_chr5_132227835_-
2,1.2023687,1.2129248,0.03415519,1.039745,1.0435263,0.0072406507,GM12878,enhancing,P4HA2_chr5_132227835_-
3,1.2373197,1.2470801,0.018434951,1.0459247,1.050767,0.0039215307,GM12878,enhancing,P4HA2_chr5_132227835_-
4,1.2661395,1.265515,0.018131986,1.0508902,1.0546885,0.0038671307,GM12878,enhancing,P4HA2_chr5_132227835_-
5,1.286039,1.283647,0.006932342,1.0542533,1.0585556,0.0014836084,GM12878,enhancing,P4HA2_chr5_132227835_-
6,1.3059307,1.2905793,0.016649239,1.0575635,1.0600392,0.0035171814,GM12878,enhancing,P4HA2_chr5_132227835_-
7,1.3243214,1.3072287,0.023642484,1.0605794,1.0635564,0.005026704,GM12878,enhancing,P4HA2_chr5_132227835_-
8,1.3571312,1.330871,0.0037499187,1.0658573,1.0685831,0.0007792878,GM12878,enhancing,P4HA2_chr5_132227835_-
9,1.3724529,1.334621,-0.008637637,1.0682784,1.0693624,-0.001972283,GM12878,enhancing,P4HA2_chr5_132227835_-
10,1.4048971,1.3259833,0.0031476107,1.0733172,1.0673901,0.00056220195,GM12878,enhancing,P4HA2_chr5_132227835_-
11,1.4176934,1.329131,0.013107974,1.0752727,1.0679523,0.0028055594,GM12878,enhancing,P4HA2_chr5_132227835_-
12,1.4307283,1.3422389,-0.03467154,1.0772464,1.0707579,-0.0076396526,GM12878,enhancing,P4HA2_chr5_132227835_-
13,1.4521703,1.3075675,0.018900964,1.0804546,1.0631182,0.004009352,GM12878,enhancing,P4HA2_chr5_132227835_-
14,1.490451,1.3264683,0.04305359,1.086066,1.0671276,0.0090246415,GM12878,enhancing,P4HA2_chr5_132227835_-
15,1.5431534,1.3695219,0.012552231,1.0935601,1.0761522,0.0026892524,GM12878,enhancing,P4HA2_chr5_132227835_-
16,1.5538332,1.3820741,0.0032197488,1.0950475,1.0788414,0.00069156906,GM12878,enhancing,P4HA2_chr5_132227835_-
17,1.5602345,1.385294,0.007814185,1.0959342,1.079533,0.001658326,GM12878,enhancing,P4HA2_chr5_132227835_-
18,1.5603358,1.393108,-0.0010022449,1.0959481,1.0811913,-0.00022387298,GM12878,enhancing,P4HA2_chr5_132227835_-
19,1.5582966,1.3921058,-0.015026357,1.0956662,1.0809674,-0.0032792198,GM12878,enhancing,P4HA2_chr5_132227835_-
20,1.5561451,1.3770795,0.0020121029,1.0953681,1.0776882,0.0004325263,GM12878,enhancing,P4HA2_chr5_132227835_-
21,1.5545005,1.3790916,-0.022972548,1.0951401,1.0781208,-0.005029892,GM12878,enhancing,P4HA2_chr5_132227835_-
22,1.5376257,1.356119,-0.01442124,1.0927862,1.0730909,-0.0031442996,GM12878,enhancing,P4HA2_chr5_132227835_-
23,1.5181559,1.3416979,-0.024741923,1.090038,1.0699465,-0.005412852,GM12878,enhancing,P4HA2_chr5_132227835_-
24,1.4851003,1.3169559,-0.021985086,1.0852903,1.0645337,-0.0047966614,GM12878,enhancing,P4HA2_chr5_132227835_-
0,1.0,1.0,0.055535764,1.0,1.0,0.011578887,GM12878,enhancing,COQ3_chr6_99394195_-
1,1.0481611,1.0555358,0.052047934,1.0101022,1.0115789,0.0108698,GM12878,enhancing,COQ3_chr6_99394195_-
2,1.1042107,1.1075836,0.02584264,1.0212902,1.0224487,0.0054747374,GM12878,enhancing,COQ3_chr6_99394195_-
3,1.1337888,1.1334263,0.03278074,1.0269675,1.0279235,0.006919743,GM12878,enhancing,COQ3_chr6_99394195_-
4,1.1645522,1.1662071,0.020865126,1.0327172,1.0348432,0.0044318964,GM12878,enhancing,COQ3_chr6_99394195_-
5,1.185239,1.1870722,0.02783027,1.0364988,1.039275,0.005871986,GM12878,enhancing,COQ3_chr6_99394195_-
6,1.1970078,1.2149025,0.0031870196,1.0386208,1.0451471,0.0006790809,GM12878,enhancing,COQ3_chr6_99394195_-
7,1.2022157,1.2180895,0.004568535,1.0395532,1.0458261,0.0009781182,GM12878,enhancing,COQ3_chr6_99394195_-
8,1.2075747,1.2226582,0.0040881406,1.0405085,1.0468042,0.00087099726,GM12878,enhancing,COQ3_chr6_99394195_-
9,1.2084771,1.2267462,-0.0015399312,1.040669,1.0476753,-0.00033129644,GM12878,enhancing,COQ3_chr6_99394195_-
10,1.2049832,1.2252063,-0.028164936,1.0400472,1.047344,-0.00622315,GM12878,enhancing,COQ3_chr6_99394195_-
11,1.2099866,1.1970413,-0.0067445217,1.040937,1.0411208,-0.0015352287,GM12878,enhancing,COQ3_chr6_99394195_-
12,1.2085233,1.1902968,0.012231651,1.0406772,1.0395856,0.0026078713,GM12878,enhancing,COQ3_chr6_99394195_-
13,1.2286859,1.2025285,-0.0078618415,1.0442307,1.0421934,-0.0016970366,GM12878,enhancing,COQ3_chr6_99394195_-
14,1.2302547,1.1946666,-0.007960879,1.0445048,1.0404963,-0.0017207956,GM12878,enhancing,COQ3_chr6_99394195_-
15,1.2446202,1.1867057,-0.003331225,1.0469981,1.0387756,-0.0007196352,GM12878,enhancing,COQ3_chr6_99394195_-
16,1.2471253,1.1833745,-0.009068121,1.0474299,1.038056,-0.001957875,GM12878,enhancing,COQ3_chr6_99394195_-
17,1.245781,1.1743064,-0.0016961718,1.0471983,1.0360981,-0.00036662788,GM12878,enhancing,COQ3_chr6_99394195_-
18,1.2452173,1.1726102,-0.0011714062,1.0471011,1.0357314,-0.00025418168,GM12878,enhancing,COQ3_chr6_99394195_-
19,1.2422706,1.1714388,-0.0023112018,1.0465922,1.0354773,-0.0004983272,GM12878,enhancing,COQ3_chr6_99394195_-
20,1.2396935,1.1691276,6.6483844e-05,1.0461463,1.034979,1.2289203e-05,GM12878,enhancing,COQ3_chr6_99394195_-
21,1.2409909,1.1691941,-0.0005040302,1.0463709,1.0349913,-0.00010886186,GM12878,enhancing,COQ3_chr6_99394195_-
22,1.2438998,1.1686901,-0.0024083538,1.0468737,1.0348824,-0.0005187068,GM12878,enhancing,COQ3_chr6_99394195_-
23,1.2459327,1.1662817,0.0008470347,1.0472244,1.0343636,0.00017993442,GM12878,enhancing,COQ3_chr6_99394195_-
24,1.2384781,1.1671287,-0.013669499,1.0459356,1.0345436,-0.0029565773,GM12878,enhancing,COQ3_chr6_99394195_-
0,1.0,1.0,0.0056763613,1.0,1.0,0.0009852328,GM12878,enhancing,CYTH1_chr17_78736890_-
1,1.0061028,1.0056764,0.00520047,1.00106,1.0009853,0.0008935214,GM12878,enhancing,CYTH1_chr17_78736890_-
2,1.0225152,1.0108768,0.0041091866,1.003879,1.0018787,0.00071425224,GM12878,enhancing,CYTH1_chr17_78736890_-
3,1.0305245,1.014986,0.0028999848,1.0052383,1.002593,0.0005040803,GM12878,enhancing,CYTH1_chr17_78736890_-
4,1.0389318,1.017886,0.0055800253,1.0066538,1.003097,0.000969283,GM12878,enhancing,CYTH1_chr17_78736890_-
5,1.0450239,1.023466,0.0055984687,1.0076723,1.0040663,0.00096429867,GM12878,enhancing,CYTH1_chr17_78736890_-
6,1.0495621,1.0290645,0.0018049733,1.0084273,1.0050306,0.00031318108,GM12878,enhancing,CYTH1_chr17_78736890_-
7,1.0557436,1.0308695,0.001934762,1.0094503,1.0053438,0.00033669043,GM12878,enhancing,CYTH1_chr17_78736890_-
8,1.0586032,1.0328043,7.3772484e-05,1.0099216,1.0056806,1.2045426e-05,GM12878,enhancing,CYTH1_chr17_78736890_-
9,1.0605893,1.032878,-0.00016716532,1.0102482,1.0056926,-2.9573599e-05,GM12878,enhancing,CYTH1_chr17_78736890_-
10,1.0665853,1.0327108,0.0020115755,1.0112303,1.005663,0.00034989888,GM12878,enhancing,CYTH1_chr17_78736890_-
11,1.0698351,1.0347224,-0.0034970318,1.0117604,1.0060129,-0.00061464903,GM12878,enhancing,CYTH1_chr17_78736890_-
12,1.0712683,1.0312253,-0.0073637106,1.0119935,1.0053983,-0.001297417,GM12878,enhancing,CYTH1_chr17_78736890_-
13,1.068563,1.0238616,0.00034718195,1.0115529,1.0041008,5.97287e-05,GM12878,enhancing,CYTH1_chr17_78736890_-
14,1.0648232,1.0242089,-0.010638149,1.0109422,1.0041605,-0.0018749329,GM12878,enhancing,CYTH1_chr17_78736890_-
15,1.0734916,1.0135707,-0.0043562064,1.0123547,1.0022856,-0.00080804044,GM12878,enhancing,CYTH1_chr17_78736890_-
16,1.0826311,1.0092145,-0.033741593,1.0138316,1.0014776,-0.005994469,GM12878,enhancing,CYTH1_chr17_78736890_-
17,1.0812112,0.9754729,-0.014204834,1.013603,0.99548316,-0.0024992183,GM12878,enhancing,CYTH1_chr17_78736890_-
18,1.0744865,0.96126807,-0.004731936,1.0125161,0.99298394,-0.0008268147,GM12878,enhancing,CYTH1_chr17_78736890_-
19,1.0682558,0.9565361,-0.010559669,1.011503,0.9921571,-0.0018498452,GM12878,enhancing,CYTH1_chr17_78736890_-
20,1.0596694,0.9459765,-0.0036074943,1.010097,0.9903073,-0.00063026656,GM12878,enhancing,CYTH1_chr17_78736890_-
21,1.0563985,0.942369,-0.004821503,1.0095584,0.989677,-0.0008782362,GM12878,enhancing,CYTH1_chr17_78736890_-
22,1.0435405,0.93754745,-0.008206993,1.0074248,0.98879874,-0.0014386392,GM12878,enhancing,CYTH1_chr17_78736890_-
23,1.0334555,0.9293405,-0.0052877804,1.0057331,0.9873601,-0.0009240088,GM12878,enhancing,CYTH1_chr17_78736890_-
24,1.0155213,0.9240527,-0.021950357,1.0026833,0.9864361,-0.0038718155,GM12878,enhancing,CYTH1_chr17_78736890_-
0,1.0,1.0,0.17844869,1.0,1.0,0.0414315,GM12878,enhancing,KHDRBS2_chr6_62286225_-
1,1.1815298,1.1784487,0.14790574,1.0426081,1.0414315,0.035219174,GM12878,enhancing,KHDRBS2_chr6_62286225_-
2,1.3334019,1.3263545,0.06281619,1.0734956,1.0766506,0.015287712,GM12878,enhancing,KHDRBS2_chr6_62286225_-
3,1.3989403,1.3891705,0.04467149,1.0857517,1.0919384,0.0111369435,GM12878,enhancing,KHDRBS2_chr6_62286225_-
4,1.4600365,1.4338422,0.04653656,1.0966704,1.1030753,0.011301615,GM12878,enhancing,KHDRBS2_chr6_62286225_-
5,1.5048815,1.4803787,0.030055655,1.1043978,1.1143769,0.007448035,GM12878,enhancing,KHDRBS2_chr6_62286225_-
6,1.5871004,1.5104344,0.0016256045,1.1179852,1.121825,0.00022039426,GM12878,enhancing,KHDRBS2_chr6_62286225_-
7,1.6705848,1.5120598,0.04333046,1.1310799,1.1220454,0.010819294,GM12878,enhancing,KHDRBS2_chr6_62286225_-
8,1.7185861,1.5553904,0.04958421,1.1383157,1.1328647,0.012300667,GM12878,enhancing,KHDRBS2_chr6_62286225_-
9,1.7690808,1.6049746,0.04793525,1.1457125,1.1451654,0.011914809,GM12878,enhancing,KHDRBS2_chr6_62286225_-
10,1.8206666,1.6529098,0.03651608,1.1530542,1.1570802,0.009124652,GM12878,enhancing,KHDRBS2_chr6_62286225_-
11,1.8615962,1.6894258,-0.11562962,1.1587329,1.1662048,-0.032471646,GM12878,enhancing,KHDRBS2_chr6_62286225_-
12,1.9652127,1.5737963,0.014442168,1.1725684,1.1337332,0.0036199102,GM12878,enhancing,KHDRBS2_chr6_62286225_-
13,1.9913282,1.5882386,0.0436587,1.1759405,1.137353,0.010724108,GM12878,enhancing,KHDRBS2_chr6_62286225_-
14,2.0278893,1.6318972,-0.067512944,1.1805876,1.1480771,-0.017878853,GM12878,enhancing,KHDRBS2_chr6_62286225_-
15,2.0567842,1.5643842,0.014111571,1.1842016,1.1301984,0.003541594,GM12878,enhancing,KHDRBS2_chr6_62286225_-
16,2.0934079,1.5784959,0.028840749,1.1887099,1.13374,0.007235375,GM12878,enhancing,KHDRBS2_chr6_62286225_-
17,2.130513,1.6073365,0.0033013388,1.1931976,1.1409752,0.00077159307,GM12878,enhancing,KHDRBS2_chr6_62286225_-
18,2.1457157,1.610638,0.028744826,1.1950139,1.1417469,0.0070966464,GM12878,enhancing,KHDRBS2_chr6_62286225_-
19,2.1747284,1.6393828,0.0037185038,1.1984444,1.1488434,0.0009211006,GM12878,enhancing,KHDRBS2_chr6_62286225_-
20,2.190712,1.6431012,0.0049234442,1.2003149,1.1497647,0.0011827846,GM12878,enhancing,KHDRBS2_chr6_62286225_-
21,2.1996024,1.6480246,-0.026517589,1.2013493,1.1509475,-0.007016686,GM12878,enhancing,KHDRBS2_chr6_62286225_-
22,2.2139049,1.621507,0.031546388,1.2030048,1.1439307,0.007923292,GM12878,enhancing,KHDRBS2_chr6_62286225_-
23,2.20122,1.6530534,-0.07653356,1.2015371,1.151854,-0.020486435,GM12878,enhancing,KHDRBS2_chr6_62286225_-
