,delta_mean,path,wt,std,mean_mut,seq_id,context,cell_line
681,0.9689615,../results//context_dependence_test_100/enformer/DHRS9_chr2_169069575_+.pickle,19.181618,0.5712416,0.5953688,DHRS9_chr2_169069575_+,enhancing,PC-3
3988,0.99303627,../results//context_dependence_test_100/enformer/LIMCH1_chr4_41360806_+.pickle,51.737732,0.36530483,0.36028582,LIMCH1_chr4_41360806_+,enhancing,PC-3
9395,0.95677745,../results//context_dependence_test_100/enformer/PRSS23_chr11_86800541_+.pickle,239.89366,6.863596,10.368826,PRSS23_chr11_86800541_+,enhancing,PC-3
951,0.9672294,../results//context_dependence_test_100/enformer/PTHLH_chr12_27970047_-.pickle,21.087383,0.8567028,0.69104654,PTHLH_chr12_27970047_-,enhancing,PC-3
4547,0.95256054,../results//context_dependence_test_100/enformer/MED20_chr6_41921139_-.pickle,59.25982,1.7371176,2.8112512,MED20_chr6_41921139_-,enhancing,PC-3
4823,0.9836638,../results//context_dependence_test_100/enformer/MMP14_chr14_22836584_+.pickle,63.670105,0.799865,1.0401263,MMP14_chr14_22836584_+,enhancing,PC-3
265,0.98395157,../results//context_dependence_test_100/enformer/HFE_chr6_26087404_+.pickle,16.523155,0.25378287,0.2651714,HFE_chr6_26087404_+,enhancing,PC-3
2984,0.9933744,../results//context_dependence_test_100/enformer/CGAS_chr6_73452297_-.pickle,39.826324,0.34355795,0.26387453,CGAS_chr6_73452297_-,enhancing,PC-3
3281,0.9813605,../results//context_dependence_test_100/enformer/SMG8_chr17_59210034_+.pickle,42.986874,1.2888198,0.80125284,SMG8_chr17_59210034_+,enhancing,PC-3
8951,0.9624868,../results//context_dependence_test_100/enformer/LY6E_chr8_143018482_+.pickle,194.72205,2.215215,7.3046465,LY6E_chr8_143018482_+,enhancing,PC-3
79,0.96303964,../results//context_dependence_test_100/enformer/MARCHF9_chr12_57755102_+.pickle,15.317595,0.25900388,0.56614417,MARCHF9_chr12_57755102_+,enhancing,PC-3
1191,0.95116955,../results//context_dependence_test_100/enformer/INSYN2B_chr5_169980495_-.pickle,22.838865,0.65890706,1.1152334,INSYN2B_chr5_169980495_-,enhancing,PC-3
481,0.95807004,../results//context_dependence_test_100/enformer/PDGFB_chr22_39244982_-.pickle,17.87379,0.29392046,0.74944687,PDGFB_chr22_39244982_-,enhancing,PC-3
8906,0.9690965,../results//context_dependence_test_100/enformer/BOLA3_chr2_74147912_-.pickle,191.87444,4.0282197,5.92959,BOLA3_chr2_74147912_-,enhancing,PC-3
5668,0.96837765,../results//context_dependence_test_100/enformer/ARHGAP11A_chr15_32615503_+.pickle,78.56412,2.1628585,2.4843845,ARHGAP11A_chr15_32615503_+,enhancing,PC-3
155,0.9712368,../results//context_dependence_test_100/enformer/STEAP4_chr7_88306888_-.pickle,15.799084,0.7502272,0.45443147,STEAP4_chr7_88306888_-,enhancing,PC-3
8370,0.9598331,../results//context_dependence_test_100/enformer/RBMY1F_chrY_22182923_-.pickle,158.04362,6.5414524,6.348133,RBMY1F_chrY_22182923_-,enhancing,PC-3
5372,0.9668677,../results//context_dependence_test_100/enformer/SLC35F2_chr11_107858787_-.pickle,72.72446,1.1039863,2.4095335,SLC35F2_chr11_107858787_-,enhancing,PC-3
74,0.9949312,../results//context_dependence_test_100/enformer/LRR1_chr14_49598939_+.pickle,15.253828,0.054845367,0.07731858,LRR1_chr14_49598939_+,enhancing,PC-3
7882,0.98785603,../results//context_dependence_test_100/enformer/NDUFB3_chr2_201072051_+.pickle,137.1237,0.9276116,1.6652267,NDUFB3_chr2_201072051_+,enhancing,PC-3
7042,0.98253506,../results//context_dependence_test_100/enformer/SERPINB6_chr6_2971661_-.pickle,110.800735,1.6139004,1.9351285,SERPINB6_chr6_2971661_-,enhancing,PC-3
604,0.96739966,../results//context_dependence_test_100/enformer/SENP8_chr15_72118402_+.pickle,18.722528,0.42371064,0.6103611,SENP8_chr15_72118402_+,enhancing,PC-3
1130,0.9842321,../results//context_dependence_test_100/enformer/LRRC23_chr12_6904840_+.pickle,22.38237,0.23472053,0.35292202,LRRC23_chr12_6904840_+,enhancing,PC-3
4392,0.9768384,../results//context_dependence_test_100/enformer/IFI35_chr17_43006783_+.pickle,57.164974,1.0046072,1.324033,IFI35_chr17_43006783_+,enhancing,PC-3
3309,0.96421,../results//context_dependence_test_100/enformer/KLK10_chr19_51019709_-.pickle,43.25654,0.80823237,1.5481526,KLK10_chr19_51019709_-,enhancing,PC-3
301,0.99706274,../results//context_dependence_test_100/enformer/ZKSCAN4_chr6_28252269_-.pickle,16.711498,0.032985914,0.049084753,ZKSCAN4_chr6_28252269_-,enhancing,PC-3
5094,0.97788227,../results//context_dependence_test_100/enformer/NMI_chr2_151289668_-.pickle,67.96753,0.9341541,1.5032899,NMI_chr2_151289668_-,enhancing,PC-3
1979,0.96190596,../results//context_dependence_test_100/enformer/GLIS2_chr16_4316066_+.pickle,29.690834,0.84136915,1.1310451,GLIS2_chr16_4316066_+,enhancing,PC-3
293,0.9592924,../results//context_dependence_test_100/enformer/CARD6_chr5_40841307_+.pickle,16.663631,0.55546314,0.6783359,CARD6_chr5_40841307_+,enhancing,PC-3
82,0.97674745,../results//context_dependence_test_100/enformer/USP54_chr10_73591339_-.pickle,15.341826,0.51707244,0.35673603,USP54_chr10_73591339_-,enhancing,PC-3
1939,0.97382885,../results//context_dependence_test_100/enformer/R3HCC1_chr8_23288107_+.pickle,29.328426,0.37478882,0.7675594,R3HCC1_chr8_23288107_+,enhancing,PC-3
7950,0.97038007,../results//context_dependence_test_100/enformer/CCDC124_chr19_17933014_+.pickle,139.86177,3.1160507,4.1427,CCDC124_chr19_17933014_+,enhancing,PC-3
1073,0.9572102,../results//context_dependence_test_100/enformer/SPOCK2_chr10_72088551_-.pickle,22.02295,1.0622638,0.9423579,SPOCK2_chr10_72088551_-,enhancing,PC-3
373,0.9939402,../results//context_dependence_test_100/enformer/CCDC28B_chr1_32200647_+.pickle,17.124142,0.07772668,0.10376905,CCDC28B_chr1_32200647_+,enhancing,PC-3
1654,0.96844596,../results//context_dependence_test_100/enformer/FMNL1_chr17_45221884_+.pickle,26.68668,0.45712566,0.8420734,FMNL1_chr17_45221884_+,enhancing,PC-3
8651,0.9520003,../results//context_dependence_test_100/enformer/NIBAN2_chr9_127569073_-.pickle,173.69418,4.1576943,8.337259,NIBAN2_chr9_127569073_-,enhancing,PC-3
1218,0.9956764,../results//context_dependence_test_100/enformer/PTGS1_chr9_122371038_+.pickle,23.070202,0.59235823,0.099746905,PTGS1_chr9_122371038_+,enhancing,PC-3
1173,0.9879933,../results//context_dependence_test_100/enformer/SEZ6L2_chr16_29899264_-.pickle,22.638054,0.10526213,0.2718086,SEZ6L2_chr16_29899264_-,enhancing,PC-3
3253,0.98364174,../results//context_dependence_test_100/enformer/TOP3B_chr22_21982787_-.pickle,42.705803,0.62177974,0.6985926,TOP3B_chr22_21982787_-,enhancing,PC-3
1879,0.95183337,../results//context_dependence_test_100/enformer/ABCA1_chr9_104928139_-.pickle,28.749645,1.5147251,1.3847729,ABCA1_chr9_104928139_-,enhancing,PC-3
2195,0.95659864,../results//context_dependence_test_100/enformer/SMIM22_chr16_4795368_+.pickle,31.617088,0.8521841,1.3722242,SMIM22_chr16_4795368_+,enhancing,PC-3
2129,0.9602988,../results//context_dependence_test_100/enformer/PRSS3_chr9_33750678_+.pickle,31.08072,0.8056105,1.2339423,PRSS3_chr9_33750678_+,enhancing,PC-3
1494,0.95508206,../results//context_dependence_test_100/enformer/CGREF1_chr2_27119030_-.pickle,25.355392,0.49525112,1.1389122,CGREF1_chr2_27119030_-,enhancing,PC-3
207,0.015743334,../results//context_dependence_test_100/enformer/ZSCAN18_chr19_58098231_-.pickle,16.154148,3.2652066,15.899828,ZSCAN18_chr19_58098231_-,neutral,PC-3
267,0.018436123,../results//context_dependence_test_100/enformer/FTHL17_chrX_31072041_-.pickle,16.601768,2.919975,16.295696,FTHL17_chrX_31072041_-,neutral,PC-3
380,0.0007014572,../results//context_dependence_test_100/enformer/ZNF433_chr19_12035679_-.pickle,17.18214,3.8115911,17.170088,ZNF433_chr19_12035679_-,neutral,PC-3
450,0.0023592713,../results//context_dependence_test_100/enformer/ZSCAN16_chr6_28124608_+.pickle,17.669443,5.5863323,17.627756,ZSCAN16_chr6_28124608_+,neutral,PC-3
558,0.0040223445,../results//context_dependence_test_100/enformer/PRDM4_chr12_107761137_-.pickle,18.459675,3.717211,18.385424,PRDM4_chr12_107761137_-,neutral,PC-3
598,-0.03196707,../results//context_dependence_test_100/enformer/MEIS1_chr2_66435132_+.pickle,18.699816,2.6343372,19.297594,MEIS1_chr2_66435132_+,neutral,PC-3
629,-0.007720785,../results//context_dependence_test_100/enformer/ZBTB26_chr9_122931512_-.pickle,18.87416,3.9018312,19.019884,ZBTB26_chr9_122931512_-,neutral,PC-3
861,0.041286577,../results//context_dependence_test_100/enformer/SETMAR_chr3_4303368_+.pickle,20.43259,3.7574174,19.588999,SETMAR_chr3_4303368_+,neutral,PC-3
1129,0.016113821,../results//context_dependence_test_100/enformer/ENSG00000286098_chr19_11987640_+.pickle,22.404316,4.435683,22.043297,ENSG00000286098_chr19_11987640_+,neutral,PC-3
1161,0.037585128,../results//context_dependence_test_100/enformer/ZNF569_chr19_37467229_-.pickle,22.52851,5.8296146,21.681772,ZNF569_chr19_37467229_-,neutral,PC-3
1348,-0.031323656,../results//context_dependence_test_100/enformer/SP1_chr12_53380175_+.pickle,24.097012,2.6443193,24.851818,SP1_chr12_53380175_+,neutral,PC-3
1378,-0.002581355,../results//context_dependence_test_100/enformer/AMDHD2_chr16_2520389_+.pickle,24.322926,3.830799,24.385712,AMDHD2_chr16_2520389_+,neutral,PC-3
1451,-0.025802106,../results//context_dependence_test_100/enformer/ZNF778_chr16_89217702_+.pickle,24.987038,7.275083,25.631756,ZNF778_chr16_89217702_+,neutral,PC-3
1465,0.008037671,../results//context_dependence_test_100/enformer/CYB5D1_chr17_7858002_+.pickle,25.111681,5.534235,24.909842,CYB5D1_chr17_7858002_+,neutral,PC-3
1543,-0.0118059395,../results//context_dependence_test_100/enformer/AARS2_chr6_44313347_-.pickle,25.732859,4.27484,26.03666,AARS2_chr6_44313347_-,neutral,PC-3
1552,0.043337934,../results//context_dependence_test_100/enformer/SFT2D3_chr2_127701496_+.pickle,25.885063,3.0292618,24.763258,SFT2D3_chr2_127701496_+,neutral,PC-3
1615,-0.012058639,../results//context_dependence_test_100/enformer/ZNF354B_chr5_178859952_+.pickle,26.335297,5.40755,26.652864,ZNF354B_chr5_178859952_+,neutral,PC-3
1696,0.012142394,../results//context_dependence_test_100/enformer/ZNF275_chrX_153334146_+.pickle,27.106972,5.8597317,26.777828,ZNF275_chrX_153334146_+,neutral,PC-3
1744,0.04172164,../results//context_dependence_test_100/enformer/NBEAL1_chr2_203014878_+.pickle,27.561615,5.786704,26.4117,NBEAL1_chr2_203014878_+,neutral,PC-3
1746,0.0055807456,../results//context_dependence_test_100/enformer/ZNF696_chr8_143291421_+.pickle,27.615606,4.158808,27.46149,ZNF696_chr8_143291421_+,neutral,PC-3
1776,0.009656902,../results//context_dependence_test_100/enformer/ZBTB41_chr1_197201293_-.pickle,27.88348,4.3575153,27.614212,ZBTB41_chr1_197201293_-,neutral,PC-3
1851,-0.03206061,../results//context_dependence_test_100/enformer/FANCF_chr11_22625823_-.pickle,28.51932,3.6172385,29.433666,FANCF_chr11_22625823_-,neutral,PC-3
2034,0.025968155,../results//context_dependence_test_100/enformer/ZBTB20_chr3_114625024_-.pickle,30.095356,2.3531735,29.313835,ZBTB20_chr3_114625024_-,neutral,PC-3
2055,-0.0239382,../results//context_dependence_test_100/enformer/MANEA_chr6_95577484_+.pickle,30.364502,6.366715,31.091373,MANEA_chr6_95577484_+,neutral,PC-3
2067,-0.033218343,../results//context_dependence_test_100/enformer/ZNF155_chr19_43984187_+.pickle,30.517952,7.768051,31.531708,ZNF155_chr19_43984187_+,neutral,PC-3
2091,0.049905326,../results//context_dependence_test_100/enformer/ALG10B_chr12_38316761_+.pickle,30.699493,6.78118,29.167425,ALG10B_chr12_38316761_+,neutral,PC-3
2244,0.030963864,../results//context_dependence_test_100/enformer/EXOC8_chr1_231337852_-.pickle,32.087135,3.5922532,31.093594,EXOC8_chr1_231337852_-,neutral,PC-3
2290,0.029646683,../results//context_dependence_test_100/enformer/USP19_chr3_49120823_-.pickle,32.542107,5.9376307,31.577341,USP19_chr3_49120823_-,neutral,PC-3
2350,0.008864427,../results//context_dependence_test_100/enformer/WDR90_chr16_649324_+.pickle,33.099426,3.4903877,32.80602,WDR90_chr16_649324_+,neutral,PC-3
2371,0.0008288671,../results//context_dependence_test_100/enformer/POMGNT2_chr3_43106079_-.pickle,33.3759,8.459111,33.348236,POMGNT2_chr3_43106079_-,neutral,PC-3
2384,-0.025777532,../results//context_dependence_test_100/enformer/MSRB3_chr12_65278682_+.pickle,33.511135,4.6581254,34.37497,MSRB3_chr12_65278682_+,neutral,PC-3
2429,-0.03955384,../results//context_dependence_test_100/enformer/BTN2A1_chr6_26457903_+.pickle,33.954067,5.9612384,35.29708,BTN2A1_chr6_26457903_+,neutral,PC-3
2447,-0.0398263,../results//context_dependence_test_100/enformer/RPL7_chr8_73293633_-.pickle,34.149933,8.452936,35.51,RPL7_chr8_73293633_-,neutral,PC-3
2500,0.032069154,../results//context_dependence_test_100/enformer/UPF3A_chr13_114281627_+.pickle,34.58893,3.8320353,33.47969,UPF3A_chr13_114281627_+,neutral,PC-3
2526,0.028713737,../results//context_dependence_test_100/enformer/COL8A1_chr3_99638595_+.pickle,34.807938,7.2253885,33.80847,COL8A1_chr3_99638595_+,neutral,PC-3
2541,0.03305311,../results//context_dependence_test_100/enformer/RNF146_chr6_127266863_+.pickle,34.945568,5.112208,33.79051,RNF146_chr6_127266863_+,neutral,PC-3
2717,-0.029747626,../results//context_dependence_test_100/enformer/SETD6_chr16_58515481_+.pickle,36.97192,4.1517105,38.071747,SETD6_chr16_58515481_+,neutral,PC-3
2732,0.032929465,../results//context_dependence_test_100/enformer/PCBP1_chr2_70087476_+.pickle,37.10221,2.5786555,35.880455,PCBP1_chr2_70087476_+,neutral,PC-3
2740,-0.029096283,../results//context_dependence_test_100/enformer/UIMC1_chr5_177006779_-.pickle,37.157406,9.722044,38.23855,UIMC1_chr5_177006779_-,neutral,PC-3
2753,0.029985175,../results//context_dependence_test_100/enformer/RPUSD1_chr16_788397_-.pickle,37.281277,6.014289,36.16339,RPUSD1_chr16_788397_-,neutral,PC-3
2857,0.048145123,../results//context_dependence_test_100/enformer/PPP1R10_chr6_30617243_-.pickle,38.4253,2.9636059,36.57531,PPP1R10_chr6_30617243_-,neutral,PC-3
2869,0.027624512,../results//context_dependence_test_100/enformer/INTS6_chr13_51453036_-.pickle,38.526016,5.377796,37.461754,INTS6_chr13_51453036_-,neutral,PC-3
2884,0.007982825,../results//context_dependence_test_100/enformer/ZNF7_chr8_144827558_+.pickle,38.698784,9.649285,38.38986,ZNF7_chr8_144827558_+,neutral,PC-3
2967,-0.045235243,../results//context_dependence_test_100/enformer/NRBF2_chr10_63133246_+.pickle,39.60939,8.248665,41.40113,NRBF2_chr10_63133246_+,neutral,PC-3
2983,-0.022002215,../results//context_dependence_test_100/enformer/MAD2L1BP_chr6_43635839_+.pickle,39.81172,7.37977,40.687668,MAD2L1BP_chr6_43635839_+,neutral,PC-3
3055,0.00884608,../results//context_dependence_test_100/enformer/MGA_chr15_41660404_+.pickle,40.47829,5.9128666,40.120216,MGA_chr15_41660404_+,neutral,PC-3
3063,-0.007837891,../results//context_dependence_test_100/enformer/ZNF195_chr11_3379218_-.pickle,40.601444,7.3966074,40.919674,ZNF195_chr11_3379218_-,neutral,PC-3
3246,0.011653665,../results//context_dependence_test_100/enformer/MIPOL1_chr14_37197936_+.pickle,42.62541,7.842161,42.128666,MIPOL1_chr14_37197936_+,neutral,PC-3
3326,-0.034446083,../results//context_dependence_test_100/enformer/TOE1_chr1_45340169_+.pickle,43.471455,8.397771,44.968876,TOE1_chr1_45340169_+,neutral,PC-3
3347,0.04060039,../results//context_dependence_test_100/enformer/DBR1_chr3_138174949_-.pickle,43.61341,8.685262,41.84269,DBR1_chr3_138174949_-,neutral,PC-3
3557,0.012562147,../results//context_dependence_test_100/enformer/TRIM13_chr13_49997018_+.pickle,46.070995,7.947235,45.492245,TRIM13_chr13_49997018_+,neutral,PC-3
3564,-0.047219984,../results//context_dependence_test_100/enformer/TSSC4_chr11_2400749_+.pickle,46.157448,7.0315213,48.337,TSSC4_chr11_2400749_+,neutral,PC-3
3719,-0.0059951344,../results//context_dependence_test_100/enformer/PLK4_chr4_127880926_+.pickle,48.190094,6.779356,48.479,PLK4_chr4_127880926_+,neutral,PC-3
3796,0.02146784,../results//context_dependence_test_100/enformer/MARS2_chr2_197705368_+.pickle,48.99385,4.836016,47.94206,MARS2_chr2_197705368_+,neutral,PC-3
3820,-0.03730265,../results//context_dependence_test_100/enformer/TUT7_chr9_86354410_-.pickle,49.267864,4.6480064,51.105686,TUT7_chr9_86354410_-,neutral,PC-3
3946,0.019766446,../results//context_dependence_test_100/enformer/CXXC1_chr18_50287651_-.pickle,51.12459,8.0395355,50.11404,CXXC1_chr18_50287651_-,neutral,PC-3
4062,-0.035981055,../results//context_dependence_test_100/enformer/GMPPB_chr3_49723921_-.pickle,52.901024,5.867264,54.80446,GMPPB_chr3_49723921_-,neutral,PC-3
4113,0.03603767,../results//context_dependence_test_100/enformer/ZNF841_chr19_52095765_-.pickle,53.614994,9.135026,51.682835,ZNF841_chr19_52095765_-,neutral,PC-3
4248,0.03048452,../results//context_dependence_test_100/enformer/BACH1_chr21_29298921_+.pickle,55.40364,8.840473,53.714687,BACH1_chr21_29298921_+,neutral,PC-3
4275,0.025234539,../results//context_dependence_test_100/enformer/CPNE8_chr12_38905591_-.pickle,55.637398,9.223695,54.233414,CPNE8_chr12_38905591_-,neutral,PC-3
4553,0.040575255,../results//context_dependence_test_100/enformer/CGGBP1_chr3_88149885_-.pickle,59.364872,8.673663,56.956127,CGGBP1_chr3_88149885_-,neutral,PC-3
4562,0.012882519,../results//context_dependence_test_100/enformer/KHDC4_chr1_155934399_-.pickle,59.49646,7.4330025,58.729996,KHDC4_chr1_155934399_-,neutral,PC-3
4568,0.024022494,../results//context_dependence_test_100/enformer/ABT1_chr6_26596952_+.pickle,59.5582,3.5304046,58.127464,ABT1_chr6_26596952_+,neutral,PC-3
4737,0.049594842,../results//context_dependence_test_100/enformer/SLF2_chr10_100912978_+.pickle,62.124268,10.878853,59.043224,SLF2_chr10_100912978_+,neutral,PC-3
4843,-0.03977573,../results//context_dependence_test_100/enformer/TMTC3_chr12_88142306_+.pickle,63.861034,12.121384,66.40115,TMTC3_chr12_88142306_+,neutral,PC-3
4857,0.046662267,../results//context_dependence_test_100/enformer/DUSP23_chr1_159780959_+.pickle,64.13776,6.8693485,61.144943,DUSP23_chr1_159780959_+,neutral,PC-3
4878,-0.02513401,../results//context_dependence_test_100/enformer/RPUSD4_chr11_126211650_-.pickle,64.57451,6.552638,66.197525,RPUSD4_chr11_126211650_-,neutral,PC-3
4888,0.021475442,../results//context_dependence_test_100/enformer/SGO1_chr3_20186206_-.pickle,64.84195,9.568764,63.44944,SGO1_chr3_20186206_-,neutral,PC-3
4918,0.020596212,../results//context_dependence_test_100/enformer/POP5_chr12_120581379_-.pickle,65.3826,8.28425,64.035965,POP5_chr12_120581379_-,neutral,PC-3
4978,0.04307896,../results//context_dependence_test_100/enformer/ENSG00000272104_chr3_50350891_+.pickle,66.2763,5.7282944,63.421185,ENSG00000272104_chr3_50350891_+,neutral,PC-3
5003,-0.0100943595,../results//context_dependence_test_100/enformer/ZNF232_chr17_5111891_-.pickle,66.57154,12.805685,67.24354,ZNF232_chr17_5111891_-,neutral,PC-3
5051,-0.04134005,../results//context_dependence_test_100/enformer/MED16_chr19_893218_-.pickle,67.342155,10.954669,70.12608,MED16_chr19_893218_-,neutral,PC-3
5080,0.038402904,../results//context_dependence_test_100/enformer/ABHD10_chr3_111979025_+.pickle,67.8029,8.1736,65.19907,ABHD10_chr3_111979025_+,neutral,PC-3
5136,0.020623663,../results//context_dependence_test_100/enformer/EDRF1_chr10_125719708_+.pickle,68.73855,10.888735,67.32091,EDRF1_chr10_125719708_+,neutral,PC-3
5137,0.012760148,../results//context_dependence_test_100/enformer/RNF19A_chr8_100309953_-.pickle,68.72594,10.790659,67.84898,RNF19A_chr8_100309953_-,neutral,PC-3
5142,0.015056895,../results//context_dependence_test_100/enformer/OPN3_chr1_241640369_-.pickle,68.88291,13.315282,67.84575,OPN3_chr1_241640369_-,neutral,PC-3
5143,0.040683534,../results//context_dependence_test_100/enformer/CHML_chr1_241640369_-.pickle,68.88287,12.902142,66.080475,CHML_chr1_241640369_-,neutral,PC-3
5164,0.020806113,../results//context_dependence_test_100/enformer/ZBTB37_chr1_173868081_+.pickle,69.19478,8.179745,67.755104,ZBTB37_chr1_173868081_+,neutral,PC-3
5195,-0.0035957554,../results//context_dependence_test_100/enformer/LYRM2_chr6_89638734_-.pickle,69.831955,12.091448,70.08305,LYRM2_chr6_89638734_-,neutral,PC-3
5222,-0.048896085,../results//context_dependence_test_100/enformer/DDX20_chr1_111755929_+.pickle,70.45054,8.039313,73.895294,DDX20_chr1_111755929_+,neutral,PC-3
5264,0.02466311,../results//context_dependence_test_100/enformer/ZBED6_chr1_203795622_+.pickle,71.1025,14.332822,69.34889,ZBED6_chr1_203795622_+,neutral,PC-3
5310,-0.012218694,../results//context_dependence_test_100/enformer/PIAS2_chr18_46917503_-.pickle,71.74333,4.4012227,72.61994,PIAS2_chr18_46917503_-,neutral,PC-3
5335,0.03176872,../results//context_dependence_test_100/enformer/FEM1C_chr5_115544775_-.pickle,72.16876,6.246052,69.87605,FEM1C_chr5_115544775_-,neutral,PC-3
5406,0.024124337,../results//context_dependence_test_100/enformer/ZNF98_chr19_22422346_-.pickle,73.60283,19.287552,71.82721,ZNF98_chr19_22422346_-,neutral,PC-3
5484,0.04638013,../results//context_dependence_test_100/enformer/ESS2_chr22_19144651_-.pickle,75.11067,9.464853,71.62703,ESS2_chr22_19144651_-,neutral,PC-3
5491,0.047605406,../results//context_dependence_test_100/enformer/NSMCE3_chr15_29269822_-.pickle,75.18299,4.5809746,71.603874,NSMCE3_chr15_29269822_-,neutral,PC-3
5599,0.04724122,../results//context_dependence_test_100/enformer/RNF20_chr9_101533852_+.pickle,77.21882,13.1038,73.57091,RNF20_chr9_101533852_+,neutral,PC-3
5840,0.02700101,../results//context_dependence_test_100/enformer/RCHY1_chr4_75514403_-.pickle,81.699844,17.239302,79.493866,RCHY1_chr4_75514403_-,neutral,PC-3
5841,0.032783687,../results//context_dependence_test_100/enformer/CFAP61_chr20_20052531_+.pickle,81.73891,12.903084,79.059204,CFAP61_chr20_20052531_+,neutral,PC-3
5906,-0.020985061,../results//context_dependence_test_100/enformer/PPP1R12A_chr12_79935097_-.pickle,82.64044,7.3021126,84.37466,PPP1R12A_chr12_79935097_-,neutral,PC-3
5917,0.0019730108,../results//context_dependence_test_100/enformer/HIBCH_chr2_190319826_-.pickle,82.73962,13.787318,82.57637,HIBCH_chr2_190319826_-,neutral,PC-3
6117,0.031677328,../results//context_dependence_test_100/enformer/HUS1_chr7_47979553_-.pickle,87.30252,11.318291,84.53701,HUS1_chr7_47979553_-,neutral,PC-3
6262,0.03614176,../results//context_dependence_test_100/enformer/NOP56_chr20_2652631_+.pickle,90.22238,8.538076,86.961586,NOP56_chr20_2652631_+,neutral,PC-3
6349,-0.005230518,../results//context_dependence_test_100/enformer/FANCL_chr2_58241348_-.pickle,92.15337,12.434736,92.63538,FANCL_chr2_58241348_-,neutral,PC-3
6610,-0.014721828,../results//context_dependence_test_100/enformer/NEPRO_chr3_113019671_-.pickle,98.9506,14.666562,100.40733,NEPRO_chr3_113019671_-,neutral,PC-3
6830,-0.03705231,../results//context_dependence_test_100/enformer/CASC3_chr17_40140536_+.pickle,105.25169,16.525948,109.15151,CASC3_chr17_40140536_+,neutral,PC-3
6910,0.041502144,../results//context_dependence_test_100/enformer/PLAA_chr9_26947242_-.pickle,107.09149,13.854777,102.646965,PLAA_chr9_26947242_-,neutral,PC-3
6952,0.011804894,../results//context_dependence_test_100/enformer/PRMT2_chr21_46635594_+.pickle,108.35324,7.6341243,107.07414,PRMT2_chr21_46635594_+,neutral,PC-3
7136,-0.043586526,../results//context_dependence_test_100/enformer/UFL1_chr6_96521805_+.pickle,113.995285,11.855986,118.96394,UFL1_chr6_96521805_+,neutral,PC-3
7157,0.008879742,../results//context_dependence_test_100/enformer/PCNX3_chr11_65615775_+.pickle,114.89102,14.374067,113.87082,PCNX3_chr11_65615775_+,neutral,PC-3
7271,0.00891994,../results//context_dependence_test_100/enformer/RPL18A_chr19_17859931_+.pickle,117.93566,16.850828,116.88368,RPL18A_chr19_17859931_+,neutral,PC-3
7479,0.042884387,../results//context_dependence_test_100/enformer/EMC6_chr17_3668821_+.pickle,124.18487,11.433075,118.859276,EMC6_chr17_3668821_+,neutral,PC-3
7679,0.036465663,../results//context_dependence_test_100/enformer/CNOT2_chr12_70243432_+.pickle,130.175,9.310401,125.428085,CNOT2_chr12_70243432_+,neutral,PC-3
8286,-0.035085227,../results//context_dependence_test_100/enformer/RBM4_chr11_66638690_+.pickle,153.95338,15.361559,159.35487,RBM4_chr11_66638690_+,neutral,PC-3
8581,0.045361053,../results//context_dependence_test_100/enformer/POLE3_chr9_113410382_-.pickle,169.36156,15.156041,161.67914,POLE3_chr9_113410382_-,neutral,PC-3
8834,0.0017351108,../results//context_dependence_test_100/enformer/DDX56_chr7_44573925_-.pickle,186.3564,22.272175,186.03305,DDX56_chr7_44573925_-,neutral,PC-3
9307,-0.007418948,../results//context_dependence_test_100/enformer/METTL26_chr16_636302_-.pickle,229.67322,14.966642,231.37715,METTL26_chr16_636302_-,neutral,PC-3
9484,0.0067076907,../results//context_dependence_test_100/enformer/RPL29_chr3_51995881_-.pickle,250.53047,6.674799,248.84999,RPL29_chr3_51995881_-,neutral,PC-3
9925,-0.025370963,../results//context_dependence_test_100/enformer/RPS23_chr5_82278368_-.pickle,358.43262,10.680544,367.5264,RPS23_chr5_82278368_-,neutral,PC-3
9954,0.042583827,../results//context_dependence_test_100/enformer/TPT1_chr13_45341158_-.pickle,379.09775,8.870594,362.9543,TPT1_chr13_45341158_-,neutral,PC-3
3,-1.2821133,../results//context_dependence_test_100/enformer/ZNF606_chr19_58002819_-.pickle,14.803543,6.0643983,33.783363,ZNF606_chr19_58002819_-,silencing,PC-3
78,-0.36678976,../results//context_dependence_test_100/enformer/ZNF700_chr19_11925067_+.pickle,15.310563,3.812599,20.926321,ZNF700_chr19_11925067_+,silencing,PC-3
119,-0.32358602,../results//context_dependence_test_100/enformer/ZNF555_chr19_2841474_+.pickle,15.554933,4.145945,20.588291,ZNF555_chr19_2841474_+,silencing,PC-3
145,-0.86924744,../results//context_dependence_test_100/enformer/ZNF324_chr19_58467055_+.pickle,15.719016,5.8620315,29.38273,ZNF324_chr19_58467055_+,silencing,PC-3
148,-1.4076904,../results//context_dependence_test_100/enformer/ZNF324B_chr19_58451646_+.pickle,15.720197,9.37313,37.849365,ZNF324B_chr19_58451646_+,silencing,PC-3
153,-1.525875,../results//context_dependence_test_100/enformer/SEC24B_chr4_109433771_+.pickle,15.776567,9.143281,39.849636,SEC24B_chr4_109433771_+,silencing,PC-3
179,-0.92031336,../results//context_dependence_test_100/enformer/ZNF177_chr19_9363012_+.pickle,15.902891,10.652082,30.538534,ZNF177_chr19_9363012_+,silencing,PC-3
