,delta_mean,path,wt,std,mean_mut,seq_id,context,cell_line
20242,0.97766,../results//context_dependence_test_100/enformer/ZNF106_chr15_42491105_-.pickle,16.26503,0.42955875,0.36336002,{'ZNF106_chr15_42491105_-'},enhancing,K562
20064,0.9698935,../results//context_dependence_test_100/enformer/LRFN3_chr19_35936373_+.pickle,13.953528,0.16384615,0.4200917,{'LRFN3_chr19_35936373_+'},enhancing,K562
27187,0.95445037,../results//context_dependence_test_100/enformer/CENPV_chr17_16353469_-.pickle,203.37328,8.522987,9.263574,{'CENPV_chr17_16353469_-'},enhancing,K562
21097,0.97469383,../results//context_dependence_test_100/enformer/SYTL1_chr1_27342021_+.pickle,29.178175,0.24226537,0.7383889,{'SYTL1_chr1_27342021_+'},enhancing,K562
20431,0.97187877,../results//context_dependence_test_100/enformer/CXXC5_chr5_139648348_+.pickle,18.88835,0.71321326,0.53116465,{'CXXC5_chr5_139648348_+'},enhancing,K562
21577,0.9918457,../results//context_dependence_test_100/enformer/TGFBR3_chr1_91886151_-.pickle,37.206905,0.26606527,0.30339313,{'TGFBR3_chr1_91886151_-'},enhancing,K562
27535,0.970101,../results//context_dependence_test_100/enformer/NDUFB3_chr2_201072051_+.pickle,218.45262,1.8904043,6.531509,{'NDUFB3_chr2_201072051_+'},enhancing,K562
21185,0.9508498,../results//context_dependence_test_100/enformer/LIN28A_chr1_26410816_+.pickle,30.633162,3.0154421,1.505627,{'LIN28A_chr1_26410816_+'},enhancing,K562
21135,0.99592626,../results//context_dependence_test_100/enformer/CD80_chr3_119559614_-.pickle,29.8667,0.055239454,0.12167045,{'CD80_chr3_119559614_-'},enhancing,K562
27253,0.97525656,../results//context_dependence_test_100/enformer/NSL1_chr1_212791782_-.pickle,206.1027,2.8443112,5.09968,{'NSL1_chr1_212791782_-'},enhancing,K562
23635,0.9971177,../results//context_dependence_test_100/enformer/COL6A5_chr3_130345671_+.pickle,82.77849,0.5705443,0.23859757,{'COL6A5_chr3_130345671_+'},enhancing,K562
21492,0.9871021,../results//context_dependence_test_100/enformer/RGS18_chr1_192158461_+.pickle,35.826706,1.785858,0.46208838,{'RGS18_chr1_192158461_+'},enhancing,K562
24541,0.9567561,../results//context_dependence_test_100/enformer/ALKBH2_chr12_109093472_-.pickle,105.81026,1.8602505,4.5756454,{'ALKBH2_chr12_109093472_-'},enhancing,K562
24825,0.98608714,../results//context_dependence_test_100/enformer/GALNT12_chr9_98807669_+.pickle,113.966064,4.427228,1.5855973,{'GALNT12_chr9_98807669_+'},enhancing,K562
21824,0.97880626,../results//context_dependence_test_100/enformer/ETV2_chr19_35641792_+.pickle,42.00897,0.32503593,0.8903291,{'ETV2_chr19_35641792_+'},enhancing,K562
22799,0.9711622,../results//context_dependence_test_100/enformer/WDR54_chr2_74421729_+.pickle,62.811325,0.9671235,1.8113416,{'WDR54_chr2_74421729_+'},enhancing,K562
22896,0.97970146,../results//context_dependence_test_100/enformer/TBX18_chr6_84763453_-.pickle,64.961266,0.9813566,1.3186185,{'TBX18_chr6_84763453_-'},enhancing,K562
26942,0.9590967,../results//context_dependence_test_100/enformer/PNP_chr14_20469405_+.pickle,192.86874,17.673971,7.8889647,{'PNP_chr14_20469405_+'},enhancing,K562
21472,0.9855759,../results//context_dependence_test_100/enformer/ENSG00000285382_chr20_32743523_-.pickle,35.60362,0.19246122,0.5135506,{'ENSG00000285382_chr20_32743523_-'},enhancing,K562
24368,0.998289,../results//context_dependence_test_100/enformer/HBD_chr11_5234483_-.pickle,101.1556,0.22149155,0.17308208,{'HBD_chr11_5234483_-'},enhancing,K562
20715,0.99474543,../results//context_dependence_test_100/enformer/RBMS2_chr12_56521819_+.pickle,22.891514,0.04528536,0.12028408,{'RBMS2_chr12_56521819_+'},enhancing,K562
22158,0.99323547,../results//context_dependence_test_100/enformer/LEF1_chr4_108168932_-.pickle,49.26646,0.17237812,0.33326417,{'LEF1_chr4_108168932_-'},enhancing,K562
21678,0.9884454,../results//context_dependence_test_100/enformer/LRR1_chr14_49598939_+.pickle,39.108402,0.32016933,0.451881,{'LRR1_chr14_49598939_+'},enhancing,K562
24697,0.9585536,../results//context_dependence_test_100/enformer/CPNE3_chr8_86514434_+.pickle,110.46933,7.2559395,4.5785522,{'CPNE3_chr8_86514434_+'},enhancing,K562
22577,0.98593843,../results//context_dependence_test_100/enformer/PPM1H_chr12_62935150_-.pickle,58.2418,1.4586072,0.81896865,{'PPM1H_chr12_62935150_-'},enhancing,K562
23518,0.9741081,../results//context_dependence_test_100/enformer/GAL_chr11_68684543_+.pickle,79.60678,1.0975596,2.0611691,{'GAL_chr11_68684543_+'},enhancing,K562
21101,0.9830392,../results//context_dependence_test_100/enformer/H3C6_chr6_26224198_+.pickle,29.264725,0.41821942,0.4963528,{'H3C6_chr6_26224198_+'},enhancing,K562
27503,0.99867326,../results//context_dependence_test_100/enformer/MAP7D1_chr1_36156159_+.pickle,217.37814,1.001601,0.28839904,{'MAP7D1_chr1_36156159_+'},enhancing,K562
21495,0.95159936,../results//context_dependence_test_100/enformer/MR1_chr1_181033930_+.pickle,35.920967,3.392871,1.7385981,{'MR1_chr1_181033930_+'},enhancing,K562
22696,0.9936756,../results//context_dependence_test_100/enformer/FAN1_chr15_30903892_+.pickle,60.857353,0.43883008,0.38488638,{'FAN1_chr15_30903892_+'},enhancing,K562
21536,0.9966179,../results//context_dependence_test_100/enformer/ZNF619_chr3_40477112_+.pickle,36.725887,0.053830203,0.12421182,{'ZNF619_chr3_40477112_+'},enhancing,K562
22129,0.9574811,../results//context_dependence_test_100/enformer/DNASE1L1_chrX_154409254_-.pickle,48.66657,2.5119538,2.0692492,{'DNASE1L1_chrX_154409254_-'},enhancing,K562
24321,0.99867374,../results//context_dependence_test_100/enformer/C17orf75_chr17_32342173_-.pickle,99.89346,0.097090885,0.13248721,{'C17orf75_chr17_32342173_-'},enhancing,K562
20870,0.99499696,../results//context_dependence_test_100/enformer/NUDT13_chr10_73110454_+.pickle,25.383343,0.04723969,0.12699248,{'NUDT13_chr10_73110454_+'},enhancing,K562
22463,0.99834156,../results//context_dependence_test_100/enformer/OCRL_chrX_129540274_+.pickle,55.64339,0.050135694,0.092281565,{'OCRL_chrX_129540274_+'},enhancing,K562
21657,0.9956342,../results//context_dependence_test_100/enformer/LIMS4_chr2_110472816_-.pickle,38.708138,0.03566778,0.16899297,{'LIMS4_chr2_110472816_-'},enhancing,K562
22657,0.99711126,../results//context_dependence_test_100/enformer/LAMB1_chr7_108003187_-.pickle,60.134735,1.1763732,0.17371483,{'LAMB1_chr7_108003187_-'},enhancing,K562
24251,0.9842129,../results//context_dependence_test_100/enformer/MAIP1_chr2_199955581_+.pickle,97.789856,2.0838585,1.5438219,{'MAIP1_chr2_199955581_+'},enhancing,K562
20770,0.9684275,../results//context_dependence_test_100/enformer/ACTR10_chr14_58200148_+.pickle,23.860846,0.43106094,0.75334686,{'ACTR10_chr14_58200148_+'},enhancing,K562
23461,0.9942168,../results//context_dependence_test_100/enformer/AKR1C2_chr10_5003857_-.pickle,78.4404,1.0982188,0.4536332,{'AKR1C2_chr10_5003857_-'},enhancing,K562
22034,0.9933076,../results//context_dependence_test_100/enformer/CIBAR1_chr8_93700581_+.pickle,46.77865,0.20842004,0.31305915,{'CIBAR1_chr8_93700581_+'},enhancing,K562
22531,0.98637855,../results//context_dependence_test_100/enformer/COQ3_chr6_99394195_-.pickle,57.18349,1.1089947,0.7789214,{'COQ3_chr6_99394195_-'},enhancing,K562
21195,0.98206395,../results//context_dependence_test_100/enformer/GPR160_chr3_170037994_+.pickle,30.800846,0.9714997,0.55244553,{'GPR160_chr3_170037994_+'},enhancing,K562
26785,0.9981674,../results//context_dependence_test_100/enformer/GEMIN6_chr2_38778209_+.pickle,185.23587,0.40246582,0.33946168,{'GEMIN6_chr2_38778209_+'},enhancing,K562
23403,0.96769804,../results//context_dependence_test_100/enformer/NME6_chr3_48301394_-.pickle,77.131546,2.1365356,2.4914975,{'NME6_chr3_48301394_-'},enhancing,K562
29338,0.004256976,../results//context_dependence_test_100/enformer/METTL26_chr16_636302_-.pickle,352.05457,18.203434,350.55588,{'METTL26_chr16_636302_-'},neutral,K562
24916,-0.04553867,../results//context_dependence_test_100/enformer/SLC45A4_chr8_141308288_-.pickle,116.87873,9.477872,122.20123,{'SLC45A4_chr8_141308288_-'},neutral,K562
22769,0.045590296,../results//context_dependence_test_100/enformer/ZNF347_chr19_53159053_-.pickle,62.154144,12.732526,59.32052,{'ZNF347_chr19_53159053_-'},neutral,K562
22750,0.04119436,../results//context_dependence_test_100/enformer/RPP40_chr6_5004063_-.pickle,61.69988,8.516594,59.15819,{'RPP40_chr6_5004063_-'},neutral,K562
28763,-0.00941458,../results//context_dependence_test_100/enformer/TRAPPC1_chr17_7931946_-.pickle,292.04828,12.625747,294.7978,{'TRAPPC1_chr17_7931946_-'},neutral,K562
20477,-0.00033999674,../results//context_dependence_test_100/enformer/SMIM10_chrX_134990990_+.pickle,19.505632,17.096678,19.512264,{'SMIM10_chrX_134990990_+'},neutral,K562
21829,-0.029945215,../results//context_dependence_test_100/enformer/RILP_chr17_1649866_-.pickle,42.052452,10.147945,43.31172,{'RILP_chr17_1649866_-'},neutral,K562
29581,-0.030760137,../results//context_dependence_test_100/enformer/EID1_chr15_48878133_+.pickle,388.02887,13.787657,399.9647,{'EID1_chr15_48878133_+'},neutral,K562
29763,0.043329634,../results//context_dependence_test_100/enformer/RPL8_chr8_144792389_-.pickle,420.87146,26.664604,402.63525,{'RPL8_chr8_144792389_-'},neutral,K562
23088,0.0334844,../results//context_dependence_test_100/enformer/BORCS5_chr12_12357077_+.pickle,69.47214,13.713951,67.145905,{'BORCS5_chr12_12357077_+'},neutral,K562
24715,0.04165002,../results//context_dependence_test_100/enformer/ENSG00000272104_chr3_50350891_+.pickle,110.65841,9.406929,106.049484,{'ENSG00000272104_chr3_50350891_+'},neutral,K562
26628,-0.013170499,../results//context_dependence_test_100/enformer/MFSD10_chr4_2934825_-.pickle,178.7018,19.798862,181.05539,{'MFSD10_chr4_2934825_-'},neutral,K562
22267,0.031026188,../results//context_dependence_test_100/enformer/STK38L_chr12_27244285_+.pickle,51.593018,19.418463,49.992283,{'STK38L_chr12_27244285_+'},neutral,K562
26896,0.04041293,../results//context_dependence_test_100/enformer/SEC61A1_chr3_128052383_+.pickle,190.97325,12.693095,183.25546,{'SEC61A1_chr3_128052383_+'},neutral,K562
28774,-0.021939132,../results//context_dependence_test_100/enformer/C4orf3_chr4_119300645_-.pickle,292.67432,18.860226,299.09534,{'C4orf3_chr4_119300645_-'},neutral,K562
21993,0.030816603,../results//context_dependence_test_100/enformer/PPCDC_chr15_75023589_+.pickle,45.637447,16.514389,44.231056,{'PPCDC_chr15_75023589_+'},neutral,K562
21987,0.037507158,../results//context_dependence_test_100/enformer/ZNF468_chr19_52857649_-.pickle,45.63409,14.220404,43.922485,{'ZNF468_chr19_52857649_-'},neutral,K562
27885,-0.02566194,../results//context_dependence_test_100/enformer/EPS8_chr12_15882324_-.pickle,236.54568,9.375092,242.6159,{'EPS8_chr12_15882324_-'},neutral,K562
27237,-0.013013804,../results//context_dependence_test_100/enformer/PIGG_chr4_499257_+.pickle,205.3038,17.155525,207.97559,{'PIGG_chr4_499257_+'},neutral,K562
24004,-0.019117335,../results//context_dependence_test_100/enformer/PRKAR2A_chr3_48847804_-.pickle,92.05198,20.237812,93.81177,{'PRKAR2A_chr3_48847804_-'},neutral,K562
24348,0.032262858,../results//context_dependence_test_100/enformer/ENSG00000285602_chrX_15675608_-.pickle,100.47112,9.744717,97.22964,{'ENSG00000285602_chrX_15675608_-'},neutral,K562
25324,-0.024765134,../results//context_dependence_test_100/enformer/PRMT3_chr11_20387715_+.pickle,129.01355,21.621561,132.20859,{'PRMT3_chr11_20387715_+'},neutral,K562
24837,-0.009365976,../results//context_dependence_test_100/enformer/CGGBP1_chr3_88149885_-.pickle,114.30192,15.431198,115.37247,{'CGGBP1_chr3_88149885_-'},neutral,K562
23092,0.022997607,../results//context_dependence_test_100/enformer/GSK3B_chr3_120094447_-.pickle,69.46855,10.385677,67.87094,{'GSK3B_chr3_120094447_-'},neutral,K562
23520,0.034259968,../results//context_dependence_test_100/enformer/FBRSL1_chr12_132490150_+.pickle,79.65309,9.72238,76.92418,{'FBRSL1_chr12_132490150_+'},neutral,K562
20297,0.01573298,../results//context_dependence_test_100/enformer/CPLX1_chr4_826092_-.pickle,16.986008,8.90162,16.718767,{'CPLX1_chr4_826092_-'},neutral,K562
27944,-0.029442014,../results//context_dependence_test_100/enformer/SHC4_chr15_48878054_-.pickle,239.5637,6.0877266,246.61694,{'SHC4_chr15_48878054_-'},neutral,K562
28401,0.041206457,../results//context_dependence_test_100/enformer/MRPL36_chr5_1801366_-.pickle,267.66684,9.108636,256.63724,{'MRPL36_chr5_1801366_-'},neutral,K562
25377,0.024201093,../results//context_dependence_test_100/enformer/RPGR_chrX_38327544_-.pickle,131.1191,15.966989,127.94587,{'RPGR_chrX_38327544_-'},neutral,K562
25856,-0.019498013,../results//context_dependence_test_100/enformer/METTL2B_chr7_128476753_+.pickle,147.54561,16.781609,150.42245,{'METTL2B_chr7_128476753_+'},neutral,K562
26066,0.023800747,../results//context_dependence_test_100/enformer/KHDC4_chr1_155934399_-.pickle,156.38037,18.305138,152.6584,{'KHDC4_chr1_155934399_-'},neutral,K562
21588,0.04615722,../results//context_dependence_test_100/enformer/NAA35_chr9_85941145_+.pickle,37.36133,8.23401,35.636833,{'NAA35_chr9_85941145_+'},neutral,K562
27058,0.01546232,../results//context_dependence_test_100/enformer/NPAT_chr11_108222638_-.pickle,197.34766,16.934525,194.2962,{'NPAT_chr11_108222638_-'},neutral,K562
26814,0.026286311,../results//context_dependence_test_100/enformer/DNAJC3_chr13_95677138_+.pickle,186.7586,20.140173,181.84941,{'DNAJC3_chr13_95677138_+'},neutral,K562
26170,-0.03393357,../results//context_dependence_test_100/enformer/DENND5A_chr11_9265350_-.pickle,160.42032,16.060066,165.86395,{'DENND5A_chr11_9265350_-'},neutral,K562
22624,-0.04421674,../results//context_dependence_test_100/enformer/ACADSB_chr10_123008978_+.pickle,59.23483,14.374486,61.854,{'ACADSB_chr10_123008978_+'},neutral,K562
25806,-0.03338901,../results//context_dependence_test_100/enformer/PIAS2_chr18_46917503_-.pickle,145.70724,8.724023,150.57227,{'PIAS2_chr18_46917503_-'},neutral,K562
23637,-0.022961028,../results//context_dependence_test_100/enformer/USP38_chr4_143184916_+.pickle,82.80746,10.362801,84.7088,{'USP38_chr4_143184916_+'},neutral,K562
29806,0.04537831,../results//context_dependence_test_100/enformer/BANF1_chr11_66002502_+.pickle,430.27625,11.710278,410.75104,{'BANF1_chr11_66002502_+'},neutral,K562
26439,0.039777454,../results//context_dependence_test_100/enformer/TMEM183A_chr1_203007373_+.pickle,171.40729,17.092175,164.58914,{'TMEM183A_chr1_203007373_+'},neutral,K562
26481,-0.003939938,../results//context_dependence_test_100/enformer/UBAC2_chr13_99200853_+.pickle,172.8337,28.821537,173.51465,{'UBAC2_chr13_99200853_+'},neutral,K562
25704,-0.0054645906,../results//context_dependence_test_100/enformer/STX12_chr1_27773218_+.pickle,141.91876,22.785564,142.69429,{'STX12_chr1_27773218_+'},neutral,K562
25560,-0.006698894,../results//context_dependence_test_100/enformer/UHRF2_chr9_6413198_+.pickle,137.10577,18.874992,138.02423,{'UHRF2_chr9_6413198_+'},neutral,K562
23478,-0.049644995,../results//context_dependence_test_100/enformer/CCDC186_chr10_114174232_-.pickle,78.77587,12.149355,82.6867,{'CCDC186_chr10_114174232_-'},neutral,K562
22265,-0.043936677,../results//context_dependence_test_100/enformer/TMCO3_chr13_113491020_+.pickle,51.55423,12.073549,53.81935,{'TMCO3_chr13_113491020_+'},neutral,K562
27200,0.035969645,../results//context_dependence_test_100/enformer/RPAP2_chr1_92299058_+.pickle,204.00612,25.419775,196.66809,{'RPAP2_chr1_92299058_+'},neutral,K562
21153,-0.027406953,../results//context_dependence_test_100/enformer/ZSCAN2_chr15_84601017_+.pickle,30.136328,13.712561,30.962273,{'ZSCAN2_chr15_84601017_+'},neutral,K562
22658,0.0027015314,../results//context_dependence_test_100/enformer/TMEM30A_chr6_75284763_-.pickle,60.143444,9.887974,59.980965,{'TMEM30A_chr6_75284763_-'},neutral,K562
20311,-0.04960761,../results//context_dependence_test_100/enformer/SLCO4A1_chr20_62642502_+.pickle,17.212912,12.080557,18.066803,{'SLCO4A1_chr20_62642502_+'},neutral,K562
25499,0.007887394,../results//context_dependence_test_100/enformer/CFAP61_chr20_20052531_+.pickle,135.09747,12.966982,134.0319,{'CFAP61_chr20_20052531_+'},neutral,K562
25176,-0.028393943,../results//context_dependence_test_100/enformer/NSMCE3_chr15_29269822_-.pickle,124.19247,9.667756,127.71878,{'NSMCE3_chr15_29269822_-'},neutral,K562
24236,0.027854392,../results//context_dependence_test_100/enformer/ZNF845_chr19_53333748_+.pickle,97.47322,18.676914,94.75816,{'ZNF845_chr19_53333748_+'},neutral,K562
21524,-0.047109775,../results//context_dependence_test_100/enformer/VAV1_chr19_6772727_+.pickle,36.56742,8.041187,38.290104,{'VAV1_chr19_6772727_+'},neutral,K562
21111,-0.014556674,../results//context_dependence_test_100/enformer/UBQLN2_chrX_56563626_+.pickle,29.308338,12.6068125,29.73497,{'UBQLN2_chrX_56563626_+'},neutral,K562
28201,0.0042720567,../results//context_dependence_test_100/enformer/TMED7-TICAM2_chr5_115626014_-.pickle,254.89554,22.22314,253.80661,{'TMED7-TICAM2_chr5_115626014_-'},neutral,K562
21152,0.004816778,../results//context_dependence_test_100/enformer/CCR4_chr3_32951643_+.pickle,30.054499,10.050372,29.909733,{'CCR4_chr3_32951643_+'},neutral,K562
22242,0.020829316,../results//context_dependence_test_100/enformer/PPP2R2A_chr8_26291507_+.pickle,51.052143,8.069784,49.98876,{'PPP2R2A_chr8_26291507_+'},neutral,K562
24373,-0.020976355,../results//context_dependence_test_100/enformer/GEMIN4_chr17_752174_-.pickle,101.303444,18.308475,103.42842,{'GEMIN4_chr17_752174_-'},neutral,K562
23840,-0.03174991,../results//context_dependence_test_100/enformer/ZNF254_chr19_24087183_+.pickle,87.61885,17.433592,90.40074,{'ZNF254_chr19_24087183_+'},neutral,K562
23218,0.025401972,../results//context_dependence_test_100/enformer/ZNF146_chr19_36215105_+.pickle,72.78358,13.67384,70.93473,{'ZNF146_chr19_36215105_+'},neutral,K562
22408,0.026723737,../results//context_dependence_test_100/enformer/ERO1A_chr14_52695705_-.pickle,54.33142,18.294758,52.879482,{'ERO1A_chr14_52695705_-'},neutral,K562
21012,-0.0061086644,../results//context_dependence_test_100/enformer/SLC25A20_chr3_48898904_-.pickle,27.731295,7.6755724,27.900696,{'SLC25A20_chr3_48898904_-'},neutral,K562
26763,0.03821427,../results//context_dependence_test_100/enformer/ANXA5_chr4_121696980_-.pickle,184.40668,28.438255,177.35971,{'ANXA5_chr4_121696980_-'},neutral,K562
26931,-0.02517186,../results//context_dependence_test_100/enformer/SRFBP1_chr5_121961974_+.pickle,192.31686,21.931581,197.15784,{'SRFBP1_chr5_121961974_+'},neutral,K562
25809,0.022096151,../results//context_dependence_test_100/enformer/LYRM2_chr6_89638734_-.pickle,145.98367,18.36963,142.758,{'LYRM2_chr6_89638734_-'},neutral,K562
23538,0.0109314965,../results//context_dependence_test_100/enformer/HACD2_chr3_123585053_-.pickle,80.05789,15.503889,79.18274,{'HACD2_chr3_123585053_-'},neutral,K562
22639,0.0272913,../results//context_dependence_test_100/enformer/SELENOM_chr22_31107568_-.pickle,59.735817,16.661354,58.10555,{'SELENOM_chr22_31107568_-'},neutral,K562
29791,-0.026167266,../results//context_dependence_test_100/enformer/GAPDH_chr12_6534516_+.pickle,427.3199,15.790453,438.50168,{'GAPDH_chr12_6534516_+'},neutral,K562
22470,0.025842346,../results//context_dependence_test_100/enformer/SP3_chr2_173964219_-.pickle,55.70532,10.705491,54.265762,{'SP3_chr2_173964219_-'},neutral,K562
25684,0.003379303,../results//context_dependence_test_100/enformer/TIPARP_chr3_156674589_+.pickle,141.27676,22.17294,140.79935,{'TIPARP_chr3_156674589_+'},neutral,K562
24914,0.016480539,../results//context_dependence_test_100/enformer/LDAF1_chr16_21158660_+.pickle,116.84998,23.767788,114.92423,{'LDAF1_chr16_21158660_+'},neutral,K562
22636,-0.023807047,../results//context_dependence_test_100/enformer/ZNF507_chr19_32345593_+.pickle,59.677853,9.34531,61.098606,{'ZNF507_chr19_32345593_+'},neutral,K562
21062,-0.04880795,../results//context_dependence_test_100/enformer/PHYKPL_chr5_178232802_-.pickle,28.637106,7.600767,30.034824,{'PHYKPL_chr5_178232802_-'},neutral,K562
23445,0.04019143,../results//context_dependence_test_100/enformer/TARBP2_chr12_53501282_+.pickle,77.891464,12.895081,74.760895,{'TARBP2_chr12_53501282_+'},neutral,K562
22678,-0.0016975286,../results//context_dependence_test_100/enformer/SBF2_chr11_10294128_-.pickle,60.62963,14.415534,60.73255,{'SBF2_chr11_10294128_-'},neutral,K562
23619,-0.034302615,../results//context_dependence_test_100/enformer/PHACTR1_chr6_13272729_+.pickle,82.47325,14.477426,85.3023,{'PHACTR1_chr6_13272729_+'},neutral,K562
22612,0.030973086,../results//context_dependence_test_100/enformer/PHF12_chr17_28951518_-.pickle,59.005283,7.529523,57.177708,{'PHF12_chr17_28951518_-'},neutral,K562
20979,0.033731148,../results//context_dependence_test_100/enformer/ZNF500_chr16_4767162_-.pickle,27.088009,7.4365463,26.1743,{'ZNF500_chr16_4767162_-'},neutral,K562
20586,-0.014519128,../results//context_dependence_test_100/enformer/ZNF594_chr17_5191868_-.pickle,20.821432,9.146789,21.123741,{'ZNF594_chr17_5191868_-'},neutral,K562
23249,0.019532582,../results//context_dependence_test_100/enformer/ZNF696_chr8_143291421_+.pickle,73.40945,12.306871,71.97557,{'ZNF696_chr8_143291421_+'},neutral,K562
22493,0.045582566,../results//context_dependence_test_100/enformer/GDAP1_chr8_74350417_+.pickle,56.45275,15.335623,53.87949,{'GDAP1_chr8_74350417_+'},neutral,K562
23843,0.008961043,../results//context_dependence_test_100/enformer/WDR27_chr6_169702054_-.pickle,87.65205,9.782014,86.86659,{'WDR27_chr6_169702054_-'},neutral,K562
21733,-0.00045805922,../results//context_dependence_test_100/enformer/SLC2A8_chr9_127397230_+.pickle,40.26567,13.282503,40.284115,{'SLC2A8_chr9_127397230_+'},neutral,K562
20997,-0.031674534,../results//context_dependence_test_100/enformer/SPSB2_chr12_6873285_-.pickle,27.457914,7.3884215,28.327631,{'SPSB2_chr12_6873285_-'},neutral,K562
29955,0.03714763,../results//context_dependence_test_100/enformer/COX5B_chr2_97646061_+.pickle,474.6505,16.981054,457.01837,{'COX5B_chr2_97646061_+'},neutral,K562
24111,-0.0012575075,../results//context_dependence_test_100/enformer/PEX26_chr22_18077922_+.pickle,94.427986,9.891216,94.54673,{'PEX26_chr22_18077922_+'},neutral,K562
28882,0.031755306,../results//context_dependence_test_100/enformer/REXO2_chr11_114439483_+.pickle,302.68958,27.507881,293.07758,{'REXO2_chr11_114439483_+'},neutral,K562
22482,0.04332146,../results//context_dependence_test_100/enformer/CBX4_chr17_79839440_-.pickle,55.9832,8.155962,53.557926,{'CBX4_chr17_79839440_-'},neutral,K562
23006,-0.045502245,../results//context_dependence_test_100/enformer/CDKN2AIP_chr4_183444634_+.pickle,67.699066,7.601502,70.779526,{'CDKN2AIP_chr4_183444634_+'},neutral,K562
22518,0.015786257,../results//context_dependence_test_100/enformer/ZNF761_chr19_53431983_+.pickle,56.997215,14.465099,56.097443,{'ZNF761_chr19_53431983_+'},neutral,K562
29852,0.036739282,../results//context_dependence_test_100/enformer/MRPL57_chr13_21176657_+.pickle,442.43878,18.963593,426.1839,{'MRPL57_chr13_21176657_+'},neutral,K562
25217,0.041991137,../results//context_dependence_test_100/enformer/TARS3_chr15_101724473_-.pickle,125.48552,19.481678,120.21624,{'TARS3_chr15_101724473_-'},neutral,K562
23896,-0.023127908,../results//context_dependence_test_100/enformer/TNPO1_chr5_72848183_+.pickle,89.178635,11.931649,91.24115,{'TNPO1_chr5_72848183_+'},neutral,K562
26960,-0.042044733,../results//context_dependence_test_100/enformer/MRPS28_chr8_80030259_-.pickle,193.5369,17.388828,201.6741,{'MRPS28_chr8_80030259_-'},neutral,K562
25470,-0.0026005495,../results//context_dependence_test_100/enformer/CXXC1_chr18_50287636_-.pickle,134.11989,13.690644,134.46867,{'CXXC1_chr18_50287636_-'},neutral,K562
21025,-0.04199988,../results//context_dependence_test_100/enformer/ZNF251_chr8_144755531_-.pickle,27.950275,6.0964956,29.124184,{'ZNF251_chr8_144755531_-'},neutral,K562
25407,0.03277083,../results//context_dependence_test_100/enformer/TMEM101_chr17_44014963_-.pickle,131.6604,17.289787,127.34578,{'TMEM101_chr17_44014963_-'},neutral,K562
23211,0.018502634,../results//context_dependence_test_100/enformer/ACADS_chr12_120725825_+.pickle,72.57655,21.350859,71.233696,{'ACADS_chr12_120725825_+'},neutral,K562
24402,0.019548189,../results//context_dependence_test_100/enformer/TTPAL_chr20_44475873_+.pickle,102.085686,18.449326,100.090096,{'TTPAL_chr20_44475873_+'},neutral,K562
22893,0.04883365,../results//context_dependence_test_100/enformer/TSC2_chr16_2048032_+.pickle,64.88406,12.500776,61.715538,{'TSC2_chr16_2048032_+'},neutral,K562
27937,0.021409715,../results//context_dependence_test_100/enformer/MFSD11_chr17_76737386_+.pickle,238.94328,6.7396097,233.82758,{'MFSD11_chr17_76737386_+'},neutral,K562
24057,0.015916092,../results//context_dependence_test_100/enformer/GYPB_chr4_144019337_-.pickle,93.21555,14.2329,91.731926,{'GYPB_chr4_144019337_-'},neutral,K562
25542,-0.019340346,../results//context_dependence_test_100/enformer/PPRC1_chr10_102133039_+.pickle,136.5369,11.216442,139.17757,{'PPRC1_chr10_102133039_+'},neutral,K562
23455,-0.04945046,../results//context_dependence_test_100/enformer/EIF2AK3_chr2_88627464_-.pickle,78.21206,10.583589,82.07968,{'EIF2AK3_chr2_88627464_-'},neutral,K562
28205,0.020662311,../results//context_dependence_test_100/enformer/CKS2_chr9_89311194_+.pickle,255.08644,18.089312,249.81577,{'CKS2_chr9_89311194_+'},neutral,K562
26140,-0.040829267,../results//context_dependence_test_100/enformer/JMJD4_chr1_227735411_-.pickle,159.41031,23.744522,165.91891,{'JMJD4_chr1_227735411_-'},neutral,K562
22236,0.01709957,../results//context_dependence_test_100/enformer/SP1_chr12_53380175_+.pickle,50.851418,7.616502,49.98188,{'SP1_chr12_53380175_+'},neutral,K562
28387,-0.03276887,../results//context_dependence_test_100/enformer/RBM4_chr11_66638690_+.pickle,267.10925,17.865194,275.86212,{'RBM4_chr11_66638690_+'},neutral,K562
25002,0.037416812,../results//context_dependence_test_100/enformer/MBD5_chr2_148021090_+.pickle,119.98378,11.306007,115.49437,{'MBD5_chr2_148021090_+'},neutral,K562
28012,-0.019884786,../results//context_dependence_test_100/enformer/ELAC2_chr17_13018021_-.pickle,243.63373,26.19386,248.47833,{'ELAC2_chr17_13018021_-'},neutral,K562
21737,0.030936785,../results//context_dependence_test_100/enformer/EHBP1_chr2_62705712_+.pickle,40.304974,12.4387245,39.058067,{'EHBP1_chr2_62705712_+'},neutral,K562
25842,-0.028500717,../results//context_dependence_test_100/enformer/TM2D3_chr15_101652391_-.pickle,146.7971,12.105628,150.98093,{'TM2D3_chr15_101652391_-'},neutral,K562
29609,-0.019721637,../results//context_dependence_test_100/enformer/RPL41_chr12_56116632_+.pickle,392.56863,9.921209,400.31073,{'RPL41_chr12_56116632_+'},neutral,K562
